,equity
2007-07-26,142372.48070951735
2007-07-27,142756.35146193634
2007-07-30,146648.13841238685
2007-07-31,145778.5918073812
2007-08-01,152281.6221344911
2007-08-02,155886.97525347766
2007-08-03,156393.01117463614
2007-08-06,155189.49285483698
2007-08-07,157508.72548416865
2007-08-08,159850.49982859453
2007-08-09,158825.29438199106
2007-08-10,157066.12848728802
2007-08-13,158005.3964736177
2007-08-14,153054.75432322995
2007-08-15,152129.6953128393
2007-08-16,151165.99869748196
2007-08-17,152887.9865836269
2007-08-20,152354.96006049355
2007-08-21,152400.35285806164
2007-08-22,153354.5921912309
2007-08-23,152828.26718204343
2007-08-24,153856.73595077178
2007-08-27,153128.18947216775
2007-08-28,152139.29517730247
2007-08-29,154937.09363754015
2007-08-30,155355.31605031592
2007-08-31,156543.2760519287
2007-09-04,158046.95751144938
2007-09-05,157325.2251176867
2007-09-06,158957.17223631148
2007-09-07,156787.36241432483
2007-09-10,156149.38438344258
2007-09-11,157626.78495916945
2007-09-12,157747.10592122842
2007-09-13,157563.87714032922
2007-09-14,157328.38250665783
2007-09-17,156794.7696009552
2007-09-18,160391.67339982858
2007-09-19,160905.74088832358
2007-09-20,159859.99898560593
2007-09-21,158356.86402897286
2007-09-24,164843.7896115974
2007-09-25,168968.3858199551
2007-09-26,167133.27764284678
2007-09-27,171004.12409190074
2007-09-28,169239.21032103218
2007-10-01,156848.39620841102
2007-10-02,149517.38416906993
2007-10-03,145824.33344682862
2007-10-04,150385.7799984063
2007-10-05,153132.2070650534
2007-10-08,157846.1688886456
2007-10-09,160987.97752557418
2007-10-10,160835.29436434023
2007-10-11,158485.00203866692
2007-10-12,163210.50359090054
2007-10-15,161657.8221543174
2007-10-16,161466.53366867558
