trade_id,symbol,entry_date,exit_date,hold_days,shares,entry_px,exit_px,entry_mkt_px,exit_mkt_px,gross_pnl,entry_fees,exit_fees,total_fees,net_pnl,return_pct,reason_entry,reason_exit,status
1,ISRG,2006-01-31,2006-02-28,28,326.99415716428206,15.2674522,10.0121778,10.0222,10.0222,-1718.444023095028,1.6349707858214104,1.7802668931329815,3.4152376789543917,-1721.8592607739822,-0.3442142363478302,entry_new,exit_rank_or_left_ndx,CLOSED
2,VRTX,2006-01-31,2006-02-28,28,32.02410100286077,35.75572,43.196760000000005,35.75572,43.24,238.29261652632735,0.22900895774200172,1.0437727806320451,1.272781738374047,237.0198347879533,0.20810768179189254,entry_new,rebalance_trim,CLOSED
3,AKAM,2006-02-28,2006-03-31,31,27.67740920497244,26.5265,32.85711,26.5265,32.89,175.2148834870906,0.15776109661611093,1.029875760997631,1.187636857613742,174.02724662947685,0.2386522911051212,entry_new,rebalance_trim,CLOSED
4,VRTX,2006-01-31,2006-05-31,120,107.81366481474831,35.75572,34.4655,34.5,34.5,-139.10334661728433,1.0,0.9337238560271698,1.9337238560271697,-141.0370704733115,-0.03608429644263911,entry_new,exit_rank_or_left_ndx,CLOSED
5,VRTX,2006-03-31,2006-05-31,61,24.875813149302274,36.62659,34.4655,34.5,34.5,-53.75887103882569,1.0,0.21543781315186825,1.2154378131518682,-54.974308851977554,-0.05900330879833482,rebalance_add,exit_rank_or_left_ndx,CLOSED
6,AKAM,2006-02-28,2006-06-30,122,6.63798833359602,26.5265,36.15381,26.5265,36.19,63.90597146391231,0.0449237155484908,1.0077735882814394,1.05269730382993,62.85327416008238,0.36293178519593616,entry_new,rebalance_trim,CLOSED
7,AKAM,2006-02-28,2006-07-31,153,6.705180702124593,26.5265,39.59037,26.5265,39.63,87.59560901906441,0.0475129076855125,1.0084928642571611,1.0560057719426736,86.53960324712173,0.492483742672422,entry_new,rebalance_trim,CLOSED
8,TCOM,2006-05-31,2006-10-31,153,771.6102203663153,5.915609699999999,6.0426513,5.915609699999999,6.0487,98.02659697169003,3.8580511018315766,4.115757886145461,7.973808987977038,90.05278798371299,0.021475656177925462,entry_new,exit_rank_or_left_ndx,CLOSED
9,TCOM,2006-06-30,2006-10-31,123,38.41269724381604,6.308001699999999,6.0426513,6.0487,6.0487,-10.19282457872545,1.0,0.20489277803279812,1.204892778032798,-11.397717356758248,-0.04206568301971114,rebalance_add,exit_rank_or_left_ndx,CLOSED
10,TCOM,2006-07-31,2006-10-31,92,42.12032322945632,6.254248,6.0426513,6.0487,6.0487,-8.912521398286275,0.9999999999999987,0.2246692020439166,1.2246692020439154,-10.13719060033019,-0.033832476742207795,rebalance_add,exit_rank_or_left_ndx,CLOSED
