,equity
2009-01-14,123787.62680962631
2009-01-15,126042.21721636735
2009-01-16,128636.3329768803
2009-01-20,123257.60710376692
2009-01-21,124326.98987214363
2009-01-22,123722.85547553726
2009-01-23,119427.24217519816
2009-01-26,118811.10308907583
2009-01-27,121997.27992869739
2009-01-28,127985.40806582283
2009-01-29,124276.25237081133
2009-01-30,126817.51190610041
2009-02-02,132334.1127187502
2009-02-03,141349.22140567563
2009-02-04,142095.45497047904
2009-02-05,152002.07127831996
2009-02-06,153782.83538507408
2009-02-09,153260.83734281565
2009-02-10,144067.46128866472
2009-02-11,140773.93603346412
2009-02-12,141193.11887972744
2009-02-13,138505.88298036635
2009-02-17,134841.14765667016
2009-02-18,133346.25106932689
2009-02-19,138254.29162003682
2009-02-20,137026.88484108596
2009-02-23,136072.8812940632
2009-02-24,138779.2580993479
2009-02-25,136747.05886931336
2009-02-26,136513.8192379474
2009-02-27,125390.90182168563
2009-03-02,115383.62742953074
2009-03-03,117655.02015079641
2009-03-04,117869.81967450309
2009-03-05,117655.15914081488
2009-03-06,117068.47366070059
2009-03-09,114558.08682760518
2009-03-10,119163.68832646377
2009-03-11,115344.80433156686
2009-03-12,121581.27191008092
2009-03-13,121144.07293738777
2009-03-16,116613.76054646411
2009-03-17,120179.659680565
2009-03-18,122135.88262349332
2009-03-19,121691.37152148207
2009-03-20,120269.64429026179
2009-03-23,123847.73799271582
2009-03-24,121403.40081401666
2009-03-25,121377.29574576924
2009-03-26,124044.60830835653
2009-03-27,122106.83938500403
2009-03-30,119721.03812037021
2009-03-31,119256.50558896898
2009-04-01,121126.44416664525
2009-04-02,127556.05453250385
2009-04-03,122239.85631851453
2009-04-06,120038.90926768353
2009-04-07,115825.38192130926
2009-04-08,119238.0767151478
2009-04-09,123669.41257051079
2009-04-13,124429.45674786906
2009-04-14,124815.5536177504
2009-04-15,123300.16460535326
2009-04-16,130951.50158507556
2009-04-17,131222.76113663596
2009-04-20,157077.93982020862
2009-04-21,157422.83081051367
2009-04-22,157078.77930631742
2009-04-23,157424.4082063123
2009-04-24,157367.11604591267
2009-04-27,157079.8202722394
2009-04-28,157137.41946887164
2009-04-29,157079.85378050106
2009-04-30,157138.8115420265
2009-05-01,157138.8115420265
2009-05-04,156955.8530807571
2009-05-05,156834.11091652734
2009-05-06,156834.11091652734
2009-05-07,156772.45919696792
2009-05-08,156957.04312538423
2009-05-11,155601.1529255658
2009-05-12,156168.15753665208
2009-05-13,155851.1700022321
2009-05-14,156169.2795432189
2009-05-15,156169.2795432189
2009-05-18,159207.71175707827
2009-05-19,159780.9495262803
2009-05-20,159210.63505434638
2009-05-21,158217.95021460755
2009-05-22,157530.47859358383
2009-05-26,158028.51225271937
2009-05-27,157770.0994001479
2009-05-28,157770.0994001479
2009-05-29,157380.0715987827
2009-06-01,157970.61628279995
2009-06-02,158231.81731913675
2009-06-03,158362.43906353353
2009-06-04,158295.81886895618
2009-06-05,158498.45393683176
2009-06-08,158769.39311271088
2009-06-09,158975.8132283956
2009-06-10,159113.92552063317
2009-06-11,159113.92552063317
2009-06-12,159391.2355616519
2009-06-15,159252.5716459259
2009-06-16,159114.04736032538
2009-06-17,159401.4668323308
2009-06-18,159114.75956615547
2009-06-19,155603.35232195078
2009-06-22,154428.77527692332
2009-06-23,155519.41151486215
2009-06-24,155855.93955225326
2009-06-25,156576.07427755243
2009-06-26,149265.42729187486
2009-06-29,155272.68657475628
2009-06-30,156645.7739480487
2009-07-01,156608.92369032194
2009-07-02,156216.7236350159
2009-07-06,157238.150331958
2009-07-07,155786.30876644937
2009-07-08,155749.7273380254
2009-07-09,155713.13525621625
2009-07-10,154621.89466081982
2009-07-13,161472.48687561872
2009-07-14,171452.89000697387
2009-07-15,190745.70980642477
2009-07-16,197379.30833957822
2009-07-17,196459.50022436972
2009-07-20,213367.20386087435
2009-07-21,208897.60785843842
2009-07-22,200952.13009014676
2009-07-23,209161.9617577923
2009-07-24,235183.99151690048
2009-07-27,252607.83250317507
2009-07-28,262218.06968885683
2009-07-29,249996.23602084233
2009-07-30,252283.50051839006
2009-07-31,248378.66055256152
2009-08-03,254935.8928400371
2009-08-04,253355.48811473066
2009-08-05,246833.19515889368
2009-08-06,243982.30003793217
2009-08-07,255285.46214486207
2009-08-10,258293.8621383267
2009-08-11,253752.40347556936
2009-08-12,255827.07106966758
2009-08-13,254781.1592725081
2009-08-14,249121.7893961357
2009-08-17,240036.26571289625
2009-08-18,247056.00486060017
2009-08-19,248598.5347907582
2009-08-20,250148.51024742582
2009-08-21,256554.5259397687
2009-08-24,249817.17459798776
2009-08-25,250949.17340275942
2009-08-26,246987.23163544995
2009-08-27,274649.921143437
2009-08-28,281334.37957667845
2009-08-31,278727.1284499751
2009-09-01,271831.7371946417
2009-09-02,267593.099877415
2009-09-03,269402.0301262734
2009-09-04,276028.29099465476
2009-09-08,292212.20466114604
2009-09-09,294427.15003450733
2009-09-10,294702.7684999592
2009-09-11,293598.4227195235
2009-09-14,295002.4866910162
2009-09-15,299001.20716187404
2009-09-16,307052.41501688224
2009-09-17,304206.3780403257
2009-09-18,306006.70153702365
2009-09-21,302936.7716195528
2009-09-22,310046.6734570924
2009-09-23,309866.074316471
2009-09-24,301503.796115325
2009-09-25,296180.6835469471
2009-09-28,299032.4108088403
2009-09-29,305665.34430348035
2009-09-30,297932.8862650888
2009-10-01,280717.6741729831
2009-10-02,287078.75704390265
2009-10-05,289108.2094945686
2009-10-06,288772.1440181856
2009-10-07,289256.9661652584
2009-10-08,285189.99614957464
2009-10-09,288203.6171152474
2009-10-12,292929.5290450126
2009-10-13,290217.1664626446
2009-10-14,296595.2129217333
2009-10-15,288912.14587096707
2009-10-16,285229.9587469463
2009-10-19,289070.9199472229
2009-10-20,289070.9199472229
2009-10-21,284167.8955834295
2009-10-22,294148.07743617514
2009-10-23,291608.43500505766
2009-10-26,292418.16628245387
2009-10-27,282183.7399276706
2009-10-28,273766.73787933553
2009-10-29,273392.17833843635
2009-10-30,258098.97344969228
2009-11-02,257758.29146975177
2009-11-03,259104.08975178245
2009-11-04,261885.48548630817
2009-11-05,269136.77385547676
2009-11-06,265579.9652330369
2009-11-09,268671.0969144236
2009-11-10,272007.9841683934
2009-11-11,273002.30185228726
2009-11-12,271013.46972983977
2009-11-13,270011.2904565354
2009-11-16,277575.9469243425
2009-11-17,277910.99859718647
2009-11-18,278922.1940821261
2009-11-19,273860.91662041395
2009-11-20,272829.9847539544
2009-11-23,283144.6624035103
2009-11-24,277410.96477682656
2009-11-25,280794.7573410175
2009-11-27,272021.48437813076
2009-11-30,271776.630996605
2009-12-01,275579.6857580036
2009-12-02,278210.4676915341
2009-12-03,279208.0304728646
2009-12-04,282484.1967842174
2009-12-07,280671.7212530487
2009-12-08,276745.19279791095
2009-12-09,282225.55984779965
2009-12-10,278812.06497616554
2009-12-11,277433.7075828106
2009-12-14,285081.93345500727
2009-12-15,275860.3542860833
2009-12-16,277932.31330072664
2009-12-17,270705.5182470694
2009-12-18,267663.06053444755
2009-12-21,271522.1270525382
2009-12-22,264678.3320080972
2009-12-23,267581.09619660355
2009-12-24,264719.65892583056
2009-12-28,262296.2675845812
2009-12-29,262492.26392919227
2009-12-30,261264.54588009886
2009-12-31,258770.9357452116
2010-01-04,294071.26339647354
2010-01-05,312719.5632996122
2010-01-06,308733.87838093634
2010-01-07,315113.843450237
2010-01-08,312901.2587666482
2010-01-11,311903.2289376082
2010-01-12,313266.0752612053
2010-01-13,319732.9113012442
2010-01-14,331991.093614394
2010-01-15,324871.8136851921
2010-01-19,326575.05597043835
2010-01-20,324734.7425717738
2010-01-21,320190.25683176675
2010-01-22,356206.4804317024
2010-01-25,353734.372529833
2010-01-26,355923.5781360563
2010-01-27,360201.9794237925
2010-01-28,352032.73992808437
2010-01-29,343257.7881489517
2010-02-01,355656.1522064772
2010-02-02,355954.94818976196
2010-02-03,361552.14646619227
2010-02-04,350028.65667353483
2010-02-05,345975.9982574796
2010-02-08,350836.0317447167
2010-02-09,357120.0456776245
2010-02-10,358461.59537907323
2010-02-11,361748.70077507605
2010-02-12,360273.89449557575
2010-02-16,354623.7128643789
2010-02-17,351835.02795820276
2010-02-18,355947.60710976913
2010-02-19,354652.4220541544
2010-02-22,355799.2982277686
2010-02-23,353991.9006792623
2010-02-24,359813.5920508147
2010-02-25,356227.0645042486
2010-02-26,356697.96181591245
2010-03-01,376084.0714374107
2010-03-02,371592.75212208094
2010-03-03,353410.29989057034
2010-03-04,354673.9454551607
2010-03-05,357078.384529799
2010-03-08,354628.19164428615
2010-03-09,354377.466974342
2010-03-10,355820.45059989137
2010-03-11,356113.30826110695
2010-03-12,357009.18415900564
2010-03-15,354806.10374637286
2010-03-16,356266.09643335576
2010-03-17,355267.0926992209
2010-03-18,358482.6389977199
2010-03-19,352990.0692255546
2010-03-22,357130.1740839687
2010-03-23,358840.363351748
2010-03-24,358089.4697352208
2010-03-25,376135.53350670886
2010-03-26,371635.03620897245
2010-03-29,377361.6360078111
2010-03-30,378622.8428606358
2010-03-31,377718.5671197345
2010-04-01,379453.27214918914
2010-04-05,374702.42118499475
2010-04-06,371591.2648873889
2010-04-07,359178.72661393037
2010-04-08,367740.9794115034
2010-04-09,381148.31747162
2010-04-12,385664.6933241931
2010-04-13,402556.8716091614
2010-04-14,423071.3196641559
2010-04-15,427916.51397203334
2010-04-16,394839.1817190021
2010-04-19,383123.5516897072
2010-04-20,394481.47730599233
2010-04-21,391385.0069567477
2010-04-22,398883.1211138587
2010-04-23,403774.98470477556
2010-04-26,400155.90379350155
2010-04-27,388017.66588312056
2010-04-28,388749.195299239
2010-04-29,439711.9775846325
2010-04-30,430126.209420768
2010-05-03,437949.11348353385
2010-05-04,424431.94199227996
2010-05-05,410286.0137194281
2010-05-06,393319.3435117398
2010-05-07,384095.79073710565
2010-05-10,404963.6899812327
2010-05-11,409555.3125259568
2010-05-12,414369.82548335334
2010-05-13,410994.2790158196
2010-05-14,402976.6411108117
2010-05-17,399721.9745809105
2010-05-18,393999.1539553907
2010-05-19,388864.33397406986
2010-05-20,379712.62533419515
2010-05-21,391473.29740910756
2010-05-24,391993.7985393182
2010-05-25,385335.6587691628
2010-05-26,380058.39457688143
2010-05-27,401098.22595647577
2010-05-28,400154.025462287
2010-06-01,401295.17922536173
2010-06-02,409170.4017955247
2010-06-03,411339.03280270996
2010-06-04,400333.45457672287
2010-06-07,389517.18552866427
2010-06-08,391708.9503801444
2010-06-09,381769.2297646072
2010-06-10,398796.54374654306
2010-06-11,399463.5460141777
2010-06-14,399707.9383359766
2010-06-15,407262.81793515506
2010-06-16,405565.3350765827
2010-06-17,398193.21827327996
2010-06-18,403364.1473403051
2010-06-21,410567.17036397
2010-06-22,408447.9653550322
2010-06-23,410046.2831970078
2010-06-24,402570.9178905416
2010-06-25,409813.99900326534
2010-06-28,404186.04638399894
2010-06-29,385109.60045473225
2010-06-30,381191.81968957226
2010-07-01,385832.4883557294
2010-07-02,379713.10160759976
2010-07-06,378889.28817012045
2010-07-07,397251.78421725833
2010-07-08,397465.771263047
2010-07-09,393033.6244410397
2010-07-12,391232.5450023058
2010-07-13,405292.61531888694
2010-07-14,407699.45550890424
2010-07-15,409953.24272587843
2010-07-16,402112.35287577484
2010-07-19,409879.14157318877
2010-07-20,417602.07616241084
2010-07-21,408009.9851740995
2010-07-22,424711.6496327313
2010-07-23,437969.8105088579
2010-07-26,445993.0222200624
2010-07-27,448569.1979445319
2010-07-28,442397.85149802355
2010-07-29,441605.32935955195
2010-07-30,450370.910434883
2010-08-02,462846.76361533644
2010-08-03,463578.5215900122
2010-08-04,470546.24926115136
2010-08-05,466508.4706359799
2010-08-06,470390.97321908
2010-08-09,474544.11522843974
2010-08-10,475830.16318572476
2010-08-11,459701.0948139343
2010-08-12,452858.6759354051
2010-08-13,453635.5812706452
2010-08-16,458688.91876078356
2010-08-17,463640.48551261413
2010-08-18,457559.96823696815
2010-08-19,454382.30560380773
2010-08-20,455185.79513528984
2010-08-23,450100.25480114535
2010-08-24,445290.75301711535
2010-08-25,467555.54808118055
2010-08-26,463919.9755227901
2010-08-27,477039.7883347548
2010-08-30,454126.87909386825
2010-08-31,456622.9585584052
2010-09-01,474652.5787669372
2010-09-02,480665.11748272146
2010-09-03,481486.46894087037
2010-09-07,470173.46512063756
2010-09-08,479942.03284178465
2010-09-09,478106.08595126244
2010-09-10,480659.73480031977
2010-09-13,490871.51978707465
2010-09-14,491239.4857490573
2010-09-15,491081.8769089582
2010-09-16,489954.758407063
2010-09-17,488007.6763892726
2010-09-20,510569.4017952953
2010-09-21,517731.33859562076
2010-09-22,521291.16116889776
2010-09-23,540489.8665133852
2010-09-24,557064.9685907564
2010-09-27,592127.0407146196
2010-09-28,582168.5778219271
2010-09-29,591471.8133039735
2010-09-30,585341.5674185548
2010-10-01,563715.0849345806
2010-10-04,549640.2252858141
2010-10-05,584573.8541753918
2010-10-06,562911.2420707504
2010-10-07,563350.941204516
2010-10-08,563986.3665449969
2010-10-11,569458.9788245793
2010-10-12,568853.0911979727
2010-10-13,570535.3343268255
2010-10-14,561616.3090235498
2010-10-15,563946.3377075043
2010-10-18,587970.4222632571
2010-10-19,575233.9715404911
2010-10-20,571270.4784679792
2010-10-21,583335.0950095054
2010-10-22,606727.9924574964
2010-10-25,618487.457072877
2010-10-26,632661.425841279
2010-10-27,633891.8761115993
2010-10-28,630406.8030625251
2010-10-29,618921.364219616
2010-11-01,603916.0557836817
2010-11-02,616631.5076593831
2010-11-03,622432.0257364714
2010-11-04,619322.1710555514
2010-11-05,612558.7541466866
2010-11-08,621141.2781860572
2010-11-09,614648.2227382911
2010-11-10,627989.7854120533
2010-11-11,640836.1931531897
2010-11-12,622478.393605144
2010-11-15,611105.8380335971
2010-11-16,599578.736845164
2010-11-17,607278.8921856143
2010-11-18,615623.4512494892
2010-11-19,614143.7594681799
2010-11-22,629258.5824501556
2010-11-23,611597.5554978048
2010-11-24,616327.6176385632
2010-11-26,615778.1397308524
2010-11-29,606423.4435955979
2010-11-30,590465.170210271
2010-12-01,603900.3834120871
2010-12-02,603731.885836274
2010-12-03,620918.1751908445
2010-12-06,626058.0765959533
2010-12-07,618453.7631327215
2010-12-08,623945.2606101063
2010-12-09,622351.8770940979
2010-12-10,630914.7251462681
2010-12-13,616683.0237845223
2010-12-14,596067.7325484789
2010-12-15,593715.0011957289
2010-12-16,596095.4191415613
2010-12-17,596724.1355038473
2010-12-20,605469.3203462365
2010-12-21,608569.4055997998
2010-12-22,626071.2278781164
2010-12-23,619928.0715810079
2010-12-27,609594.6466721139
2010-12-28,602261.0246466751
2010-12-29,604102.7713507558
2010-12-30,601029.0259758994
2010-12-31,590894.4238904469
2011-01-03,626616.1425926227
2011-01-04,612652.310016612
2011-01-05,662903.8583351944
2011-01-06,669845.0060172351
2011-01-07,675978.084990656
2011-01-10,675889.7331267106
2011-01-11,658019.561668504
2011-01-12,663724.380442676
2011-01-13,673817.3756699453
2011-01-14,670755.3475237045
2011-01-18,676599.0528098912
2011-01-19,658252.4113774664
2011-01-20,642444.5492088367
2011-01-21,645150.5154841408
2011-01-24,641517.473221386
2011-01-25,651790.1276673964
2011-01-26,638693.175400109
2011-01-27,668796.7896033296
2011-01-28,644770.3980027391
2011-01-31,651051.1513524202
2011-02-01,670089.3735866776
2011-02-02,668529.9196292693
2011-02-03,666027.3899041886
2011-02-04,660608.0890692011
2011-02-07,663263.9585120082
2011-02-08,657986.4560638629
2011-02-09,658959.2154590613
2011-02-10,683428.0024752613
2011-02-11,680619.7955585115
2011-02-14,693816.3650964646
2011-02-15,678059.0016584649
2011-02-16,672822.970501064
2011-02-17,652232.8211781806
2011-02-18,637146.2591520292
2011-02-22,603567.5563631358
2011-02-23,588366.3363518057
2011-02-24,599702.7163541064
2011-02-25,604395.5992703952
2011-02-28,601509.7198203941
2011-03-01,583401.8346439383
2011-03-02,569455.5314507378
2011-03-03,604096.605496323
2011-03-04,596337.0371259633
2011-03-07,556525.353878331
2011-03-08,548580.9600305087
2011-03-09,512567.6627653669
2011-03-10,489886.4090148589
2011-03-11,507308.3034225974
2011-03-14,513839.4566310847
2011-03-15,517652.61278269754
2011-03-16,497420.6873020248
2011-03-17,505443.91952169273
2011-03-18,498001.20079959644
2011-03-21,513394.2179132049
2011-03-22,512870.3785390483
2011-03-23,526461.5119493043
2011-03-24,572232.8220357196
2011-03-25,574456.5877595752
2011-03-28,574456.5877595752
2011-03-29,583855.0269439372
2011-03-30,575690.2742125704
2011-03-31,570649.3275270131
2011-04-01,562857.1317647272
2011-04-04,561641.6286250463
2011-04-05,562347.615856036
2011-04-06,566896.7793134073
2011-04-07,571121.5749497826
2011-04-08,560151.4004463583
2011-04-11,555181.8622186086
2011-04-12,559206.7009428784
2011-04-13,559789.5233303172
2011-04-14,562119.9366293884
2011-04-15,568117.637608142
2011-04-18,550636.3754036765
2011-04-19,555498.1686118689
2011-04-20,597938.3180026272
2011-04-21,603582.7667206936
2011-04-25,595168.9308490019
2011-04-26,607620.7611773805
2011-04-27,615995.777627999
2011-04-28,601971.6314597669
2011-04-29,595011.2716990625
2011-05-02,591498.3653578646
2011-05-03,576491.7584509968
2011-05-04,569243.7204705009
2011-05-05,576947.6710695524
2011-05-06,575051.4330119904
2011-05-09,603443.5182689137
2011-05-10,597760.2530457868
2011-05-11,589957.0901492964
2011-05-12,607265.3493771765
2011-05-13,602128.7819947107
2011-05-16,609013.4349421071
2011-05-17,575567.0735606678
2011-05-18,581736.2141429131
2011-05-19,587403.0185488943
2011-05-20,578566.4601315475
2011-05-23,563559.1452550841
2011-05-24,558923.0405781968
2011-05-25,558337.1189362089
2011-05-26,568914.4958912121
2011-05-27,582331.2201790359
2011-05-31,586019.4714569008
2011-06-01,575453.1401428055
2011-06-02,591489.7465731574
2011-06-03,594278.094768222
2011-06-06,590095.5027034912
2011-06-07,587953.7010659775
2011-06-08,576915.321030813
2011-06-09,522946.13794948853
2011-06-10,524137.40701209364
2011-06-13,515336.65233436984
2011-06-14,511122.6567550226
2011-06-15,507822.22149917047
2011-06-16,500201.9459113385
2011-06-17,494864.2636627981
2011-06-20,496264.75251377036
2011-06-21,502715.1306031697
2011-06-22,517076.01851880766
2011-06-23,525471.7961488517
2011-06-24,531346.1769983118
2011-06-27,532699.3328131426
2011-06-28,553765.1694280986
2011-06-29,569465.0235988966
2011-06-30,566660.7974507448
2011-07-01,563754.221648043
2011-07-05,568745.2475774513
2011-07-06,548135.2642046099
2011-07-07,547735.0542057309
2011-07-08,553138.9105759643
2011-07-11,548901.5411111822
2011-07-12,560989.5353592896
2011-07-13,561829.9726803967
2011-07-14,549377.8301877084
2011-07-15,553107.6602340289
2011-07-18,552390.9918813633
2011-07-19,564418.2622334
2011-07-20,562214.8632353446
2011-07-21,559273.2073896574
2011-07-22,560250.630754716
2011-07-25,550306.4535313871
2011-07-26,556001.2646279207
2011-07-27,538011.3754865917
2011-07-28,539894.2630701447
2011-07-29,538307.8282841379
2011-08-01,544114.11625542
2011-08-02,525798.7041233168
2011-08-03,520755.74457291886
2011-08-04,485513.260855843
2011-08-05,488785.1195167599
2011-08-08,461952.0804835998
2011-08-09,469017.77130445844
2011-08-10,442931.3052984784
2011-08-11,461754.08282566577
2011-08-12,475602.1485236719
2011-08-15,479251.0776392401
2011-08-16,476235.77113279665
2011-08-17,470543.0299611899
2011-08-18,462188.60822534084
2011-08-19,470594.006635967
2011-08-22,467215.2615608556
2011-08-23,477070.81412195065
2011-08-24,481420.8617152362
2011-08-25,473987.26879399916
2011-08-26,482673.620760394
2011-08-29,491558.7897590332
2011-08-30,489908.6722900297
2011-08-31,493295.19186174235
2011-09-01,489952.6263718002
2011-09-02,478438.01562620857
2011-09-06,487176.3346057537
2011-09-07,499395.9011193093
2011-09-08,491369.2656992958
2011-09-09,475931.1826191854
2011-09-12,484933.69262244104
2011-09-13,487379.48212757177
2011-09-14,486133.37450180476
2011-09-15,483114.48215109674
2011-09-16,484166.4897610059
2011-09-19,469624.611790408
2011-09-20,471027.18465379765
2011-09-21,459567.2585424087
2011-09-22,430949.82867612457
2011-09-23,440569.9496352909
2011-09-26,448385.72674887604
2011-09-27,452784.3191559119
2011-09-28,445178.25328237365
2011-09-29,442481.6919100774
2011-09-30,436365.8440075276
2011-10-03,411019.3617050643
2011-10-04,425372.88544834545
2011-10-05,437588.4798536323
2011-10-06,457625.32198181306
2011-10-07,454794.2217912442
2011-10-10,463421.726374134
2011-10-11,469255.41962575936
2011-10-12,467612.99997431453
2011-10-13,463112.9800009026
2011-10-14,469252.7150446307
2011-10-17,466940.7813889781
2011-10-18,468533.80905463744
2011-10-19,470527.6812259493
2011-10-20,469211.8593766625
2011-10-21,467829.3537248468
2011-10-24,478960.6243185674
2011-10-25,474627.0044890147
2011-10-26,466073.23544499907
2011-10-27,465272.5260861684
2011-10-28,460027.04646079923
2011-10-31,467206.9778163655
2011-11-01,462191.8389560717
2011-11-02,458633.85301549477
2011-11-03,463130.1927949433
2011-11-04,462247.2867834512
2011-11-07,459245.14839498606
2011-11-08,466925.7515242106
2011-11-09,458983.8451173624
2011-11-10,452772.7519724948
2011-11-11,458293.8260503487
2011-11-14,460486.93885013193
2011-11-15,455764.09662154655
2011-11-16,440163.672042698
2011-11-17,441650.8056605379
2011-11-18,439511.92683534464
2011-11-21,437620.34712806303
2011-11-22,448493.7948231421
2011-11-23,444674.70292311703
2011-11-25,444638.7583548443
2011-11-28,453955.4884737734
2011-11-29,450311.893183725
2011-11-30,475800.79959376284
2011-12-01,484056.6259495131
2011-12-02,463521.78670851525
2011-12-05,484755.346670817
2011-12-06,484796.9919655755
2011-12-07,479266.52265367995
2011-12-08,478159.1261423953
2011-12-09,500626.8922574319
2011-12-12,477419.37325338414
2011-12-13,464911.55172515096
2011-12-14,463373.528210037
2011-12-15,472045.60791525216
2011-12-16,484258.00020596985
2011-12-19,477245.86604155664
2011-12-20,487528.79989396833
2011-12-21,481966.385342375
2011-12-22,486572.33792925236
2011-12-23,490738.69750807947
2011-12-27,499485.2494757379
2011-12-28,498723.12057828356
2011-12-29,502053.9001249404
2011-12-30,506427.467065478
2012-01-03,532559.9484364996
2012-01-04,548648.528023056
2012-01-05,545441.3086418286
2012-01-06,542242.535964306
2012-01-09,547529.5998666228
2012-01-10,541172.334522304
2012-01-11,551867.3137446765
2012-01-12,555440.5471123864
2012-01-13,551214.8963411746
2012-01-17,556233.4367604287
2012-01-18,571000.5236158962
2012-01-19,582839.5929625317
2012-01-20,553852.5803336332
2012-01-23,542955.8814083657
2012-01-24,548612.8820733384
2012-01-25,556521.5168050657
2012-01-26,550271.0495303156
2012-01-27,556238.4664109207
2012-01-30,554778.5429639597
2012-01-31,559930.4580943559
2012-02-01,553762.3345996761
2012-02-02,563230.0739732394
2012-02-03,602686.8214458679
2012-02-06,594428.8895415972
2012-02-07,603052.0172191692
2012-02-08,627681.9441236415
2012-02-09,740755.7573635835
2012-02-10,748969.0899599901
2012-02-13,750614.9150237058
2012-02-14,769540.3188401167
2012-02-15,755504.7872118597
2012-02-16,789209.3768591488
2012-02-17,779048.5502733408
2012-02-21,773669.166964313
2012-02-22,764928.9596046773
2012-02-23,786493.1687295295
2012-02-24,799108.7164860478
2012-02-27,773115.9002001486
2012-02-28,784938.2914140143
2012-02-29,758653.3431178168
2012-03-01,792607.0395352789
2012-03-02,790193.179867069
2012-03-05,801592.0626378106
2012-03-06,778772.3387426297
2012-03-07,799866.8787203894
2012-03-08,810495.4106171855
2012-03-09,820845.9035587783
2012-03-12,807535.0611770244
2012-03-13,811055.1781917437
2012-03-14,794307.1984720074
2012-03-15,769728.0842686644
2012-03-16,773392.5459942009
2012-03-19,765782.6853984044
2012-03-20,769441.0374829889
2012-03-21,773386.1347137231
2012-03-22,808609.8494317356
2012-03-23,809454.0806924476
2012-03-26,807766.715192362
2012-03-27,792318.5395672957
2012-03-28,788979.2363741515
2012-03-29,785090.6605784051
2012-03-30,781488.7847461372
2012-04-02,809178.1100582107
2012-04-03,807272.5943156929
2012-04-04,795035.6188851641
2012-04-05,747528.8310122424
2012-04-09,767780.8560049057
2012-04-10,745813.4048061643
2012-04-11,752062.1463449008
2012-04-12,785790.0773077322
2012-04-13,797328.6127713303
2012-04-16,830648.1545094285
2012-04-17,812816.1569072113
2012-04-18,843425.5489786871
2012-04-19,838001.6079648166
2012-04-20,850583.3106801924
2012-04-23,853722.3389967292
2012-04-24,868606.358974626
2012-04-25,902550.1003875518
2012-04-26,904513.2951679209
2012-04-27,861282.8305911418
2012-04-30,900561.6029430325
2012-05-01,930985.3506730488
2012-05-02,939634.709018108
2012-05-03,913428.1033033401
2012-05-04,891913.8136306638
2012-05-07,907378.1676786992
2012-05-08,891326.2854588298
2012-05-09,895586.679699208
2012-05-10,919560.0139191444
2012-05-11,910846.8438031499
2012-05-14,916903.7206207914
2012-05-15,915312.4730761771
2012-05-16,886242.9897918883
2012-05-17,844590.8744711875
2012-05-18,799845.5378555873
2012-05-21,822559.125867608
2012-05-22,787335.8002312125
2012-05-23,773634.9560574432
2012-05-24,788026.31392737
2012-05-25,783136.6237335419
2012-05-29,756186.423503322
2012-05-30,739779.2454597643
2012-05-31,719248.8001481042
2012-06-01,680468.380324738
2012-06-04,689513.6644008261
2012-06-05,699798.1479764328
2012-06-06,723453.048225706
2012-06-07,701132.0241138205
2012-06-08,717363.5986756699
2012-06-11,697647.2196018817
2012-06-12,707086.3855799146
2012-06-13,702629.6339474688
2012-06-14,707020.4109157143
2012-06-15,712615.7214143695
2012-06-18,724066.7548263366
2012-06-19,718999.9636888693
2012-06-20,737053.1518101197
2012-06-21,722774.1181629588
2012-06-22,750557.8021314591
2012-06-25,731292.0140302067
2012-06-26,742032.977366934
2012-06-27,755318.8212970068
2012-06-28,666270.1647533296
2012-06-29,702966.9848174058
2012-07-02,700426.5419396677
2012-07-03,699717.4508218026
2012-07-05,700073.5067448273
2012-07-06,694009.1443151156
2012-07-09,690259.4730583323
2012-07-10,690404.4408540543
2012-07-11,680251.7762455932
2012-07-12,681581.4065985549
2012-07-13,686077.0468393804
2012-07-16,681572.9075082885
2012-07-17,687694.290074513
2012-07-18,693010.7425858626
2012-07-19,701731.9952964011
2012-07-20,697719.3253265033
2012-07-23,684850.5176362011
2012-07-24,673178.3606734335
2012-07-25,679152.8450603957
2012-07-26,679152.8450603957
2012-07-27,681167.4405523518
2012-07-30,686598.1497817541
2012-07-31,674309.0242283648
2012-08-01,679902.5375786517
2012-08-02,684011.7956367314
2012-08-03,681513.2599584549
2012-08-06,704843.791013169
2012-08-07,701071.1048877623
2012-08-08,694811.2977554357
2012-08-09,701150.2018687056
2012-08-10,702519.1978397667
2012-08-13,700323.7490928738
2012-08-14,719665.9017559526
2012-08-15,727601.0189345296
2012-08-16,728132.3050043532
2012-08-17,730798.3687575634
2012-08-20,737719.481113853
2012-08-21,729883.5317683956
2012-08-22,730931.5100926323
2012-08-23,737781.5375599805
2012-08-24,745395.4633910032
2012-08-27,736714.5696755428
2012-08-28,743676.8455290659
2012-08-29,743360.8681915851
2012-08-30,716246.9891967577
2012-08-31,713930.7049871619
2012-09-04,725734.376790005
2012-09-05,727748.9645230813
2012-09-06,752081.4714092232
2012-09-07,765868.2463195728
2012-09-10,740005.6637394533
2012-09-11,759539.6414955745
2012-09-12,767555.1202725173
2012-09-13,792944.3852589895
2012-09-14,798734.8660329072
2012-09-17,782401.0699927286
2012-09-18,795087.3809735803
2012-09-19,834814.5015638926
2012-09-20,851576.258261282
2012-09-21,858124.9308277881
2012-09-24,867294.2100935148
2012-09-25,852102.6125003184
2012-09-26,838315.4232698007
2012-09-27,874201.3111437637
2012-09-28,853047.422623518
2012-10-01,877866.3411342503
2012-10-02,876661.8095888565
