trade_id,symbol,entry_date,exit_date,hold_days,shares,entry_px,exit_px,entry_mkt_px,exit_mkt_px,gross_pnl,entry_fees,exit_fees,total_fees,net_pnl,return_pct,reason_entry,reason_exit,status
1,ISRG,2006-01-06,2006-01-27,21,3740.050743406142,13.35043877,15.09272769,13.35043877,15.1033,6516.248970474284,18.70025371703071,20.89034451462903,39.59059823165974,6476.658372242624,0.1305042440938442,entry_new,exit_rank_or_left_ndx,CLOSED
2,VRTX,2006-01-27,2006-04-21,84,1568.091462457932,35.975165,39.142581,35.975165,39.17,4966.797987652658,7.840457312289661,9.80710078401145,17.64755809630111,4949.150429556356,0.08804451626559606,entry_new,exit_rank_or_left_ndx,CLOSED
3,AKAM,2006-04-21,2006-06-02,42,1811.8325709032492,33.863688,31.318061999999998,31.340000000000003,31.34,-4612.248100138165,9.059162854516247,10.937384818425038,19.996547672941283,-4632.244647811106,-0.07517273369634181,entry_new,exit_rank_or_left_ndx,CLOSED
4,GRMN,2006-06-02,2006-06-09,7,2189.229414686145,25.911325239999996,24.06374358,24.080599999999997,24.0806,-4044.7801161066473,10.946147073430724,12.774092492852489,23.72023956628321,-4068.5003556729307,-0.07130402026476956,entry_new,exit_rank_or_left_ndx,CLOSED
5,TCOM,2006-06-09,2006-08-18,70,8895.501081215874,5.916238469999999,6.10242531,5.916238469999999,6.1067,1656.2252365281786,44.47750540607937,47.46325742578062,91.94076283185998,1564.2844736963186,0.03147047586809015,entry_new,exit_rank_or_left_ndx,CLOSED
6,GRMN,2006-08-18,2006-08-25,7,2203.1984508977434,24.61151601,23.534414369999997,23.5509,23.5509,-2373.068664707424,11.015992254488717,12.823180588198737,23.839172842687454,-2396.9078375501113,-0.043764132187645854,entry_new,exit_rank_or_left_ndx,CLOSED
7,AKAM,2006-08-25,2006-09-29,35,1367.7702075893003,37.896508999999995,49.955007,37.896508999999995,49.99,16493.254312675173,6.838851037946502,8.96539066659384,15.804241704540342,16477.45007097063,0.31819548338872083,entry_new,exit_rank_or_left_ndx,CLOSED
8,CMCSA,2006-09-29,2006-10-06,7,8942.055961579166,7.63323953,7.67012715,7.63323953,7.6755,329.851162329466,44.71027980789583,48.101371530092806,92.81165133798864,237.0395109914773,0.004832498686176967,entry_new,exit_rank_or_left_ndx,CLOSED
9,AKAM,2006-10-06,2006-12-22,77,1333.1462996467026,51.405958999999996,53.372612999999994,51.405958999999996,53.41,2621.837502785384,6.665731498233513,8.865101126326094,15.530832624559608,2606.3066701608245,0.038257315654786295,entry_new,exit_rank_or_left_ndx,CLOSED
10,LOGI,2006-12-22,2007-01-12,21,3598.0064290519113,19.767627659999995,20.273298750000002,19.767627659999995,20.2875,1819.4078328057128,17.99003214525956,20.61512937937058,38.605161524630134,1780.8026712810827,0.025580767641796287,entry_new,exit_rank_or_left_ndx,CLOSED
11,AKAM,2007-01-12,2007-02-02,21,1333.517204137057,54.678247999999996,55.511115,54.678247999999996,55.55,1110.6424732580185,6.667586020685285,8.94684562365063,15.614431644335914,1095.0280416136825,0.015232144965581229,entry_new,exit_rank_or_left_ndx,CLOSED
12,CSCO,2007-02-02,2007-02-09,7,4248.978312562478,17.41448161,17.75526261,17.41448161,17.7677,1447.9710783333528,21.24489156281239,24.047501938929777,45.29239350174217,1402.6786848316106,0.01956882826786588,entry_new,exit_rank_or_left_ndx,CLOSED
13,EXPE,2007-02-09,2007-02-16,7,2644.055795777899,28.5179486,28.728076259999998,28.5179486,28.7482,555.5892572762418,13.220278978889496,15.770842336711736,28.991121315601234,526.5981359606405,0.007368260001702875,entry_new,exit_rank_or_left_ndx,CLOSED
14,RYAAY,2007-02-16,2007-03-23,35,4802.174524212197,15.809158669999999,15.01558173,15.0261,15.0261,-3810.8949642702687,24.010872621060987,26.812620536671105,50.82349315773209,-3861.718457428001,-0.050197291112392906,entry_new,exit_rank_or_left_ndx,CLOSED
15,WYNN,2007-03-23,2007-04-20,28,1255.1542581313795,57.42576991999999,58.40518773,57.42576991999999,58.4461,1229.3204347112207,6.275771290656897,8.522075955627072,14.797847246283968,1214.5225874649368,0.01705537098352261,entry_new,exit_rank_or_left_ndx,CLOSED
16,RYAAY,2007-04-20,2007-04-27,7,4699.930994069278,15.590505719999998,15.306677819999999,15.3174,15.3174,-1333.9715441915891,23.49965497034639,26.279784675530024,49.779439645876415,-1383.7509838374656,-0.018205175963977527,entry_new,exit_rank_or_left_ndx,CLOSED
17,WYNN,2007-04-27,2007-05-11,14,1205.8491879399367,59.63381447,54.99237837,55.0309,55.0309,-5596.871952060106,6.029245939699684,8.07290481634745,14.102150756047134,-5610.974102816153,-0.07783228594801639,entry_new,exit_rank_or_left_ndx,CLOSED
18,EXPE,2007-05-11,2007-05-25,14,2031.8927362428315,32.62962476,32.175961050000005,32.1985,32.1985,-921.7959970459614,10.159463681214158,12.314269098218206,22.473732779432364,-944.2697298253937,-0.013903430190718269,entry_new,exit_rank_or_left_ndx,CLOSED
19,BBBY,2007-05-25,2007-06-01,7,4185.448059746127,15.612621189999999,15.98060574,15.612621189999999,15.9918,1540.1802208140557,20.927240298730634,23.481455345656304,44.40869564438694,1495.7715251696688,0.023569684137068503,entry_new,exit_rank_or_left_ndx,CLOSED
20,PCAR,2007-06-01,2007-06-15,14,3230.6759093502023,20.69067334,21.57808476,20.69067334,21.5932,2866.9386962762524,16.15337954675101,18.6276597488957,34.78103929564671,2832.1576569806057,0.04288944131578454,entry_new,exit_rank_or_left_ndx,CLOSED
21,LBTYA,2007-06-15,2007-06-22,7,8173.901756027619,8.5209605,8.70410286,8.5209605,8.7102,1496.9876580070547,40.8695087801381,44.20424866156425,85.07375744170236,1411.9139005653524,0.021493159133879614,entry_new,exit_rank_or_left_ndx,CLOSED
22,ISRG,2007-06-22,2007-07-27,35,4647.4185052067405,15.29399831,22.489746150000002,15.29399831,22.5055,33441.65167041744,23.237092526033702,26.91419949358858,50.15129201962228,33391.500378397825,0.47049487610411567,entry_new,exit_rank_or_left_ndx,CLOSED
23,GRMN,2007-07-27,2007-08-17,21,2428.623571127862,43.006583549999995,50.00417256,43.006583549999995,50.0392,16994.509610751295,12.143117855639309,15.92233784577065,28.06545570140996,16966.444155049885,0.1627097163359772,entry_new,exit_rank_or_left_ndx,CLOSED
24,LBTYA,2007-08-17,2007-08-24,7,13990.590604757728,8.67286676,8.8168239,8.67286676,8.823,2014.0454103717857,69.95295302378864,75.70459261079061,145.65754563457926,1868.3878647372064,0.01659856469419574,entry_new,exit_rank_or_left_ndx,CLOSED
25,ISRG,2007-08-24,2007-09-07,14,5241.962644293176,23.511946849999998,24.646035689999998,23.511946849999998,24.6633,5944.851334589783,26.20981322146588,30.671561056408265,56.881374277874144,5887.969960311909,0.04823457824378341,entry_new,exit_rank_or_left_ndx,CLOSED
26,GRMN,2007-09-07,2007-09-14,7,2262.275887059517,57.086632689999995,57.60254997,57.086632689999995,57.6429,1167.1472222613413,11.311379435297585,15.309614735831024,26.620994171128608,1140.5262280902127,0.009037444594106825,entry_new,exit_rank_or_left_ndx,CLOSED
27,ISRG,2007-09-14,2007-09-21,7,5474.767529584857,23.794444459999998,24.63934038,23.794444459999998,24.6566,4625.608748694739,27.373837647924283,32.03272062426157,59.406558272185855,4566.202190422553,0.035508117090959024,entry_new,exit_rank_or_left_ndx,CLOSED
28,GRMN,2007-09-21,2007-11-09,49,2287.3835709674804,58.95233776999999,46.49473088999999,46.52729999999999,46.5273,-28495.325310883454,11.436917854837402,14.773189210984661,26.210107065822065,-28521.535417949275,-0.21131658813265075,entry_new,exit_rank_or_left_ndx,CLOSED
29,BBBY,2007-11-09,2007-11-16,7,3926.423884322855,27.084545919999996,23.657328269999997,23.6739,23.6739,-13456.709237732844,19.632119421614274,22.866211611900788,42.49833103351506,-13499.20756876636,-0.1265377555201782,entry_new,exit_rank_or_left_ndx,CLOSED
30,GRMN,2007-11-16,2007-11-23,7,1756.1347738413772,52.88349254999999,49.74965085,49.78450000000001,49.7845,-5503.448385084161,8.780673869206886,11.500997394931987,20.281671264138872,-5523.7300563482995,-0.059259355781712486,entry_new,exit_rank_or_left_ndx,CLOSED
31,ISRG,2007-11-23,2007-12-07,14,2768.9415324841425,31.545366309999995,39.19474446,31.545366309999995,39.2222,21180.680857211737,13.844707662420713,17.321429127786114,31.166136790206828,21149.51472042153,0.24248817004781853,entry_new,exit_rank_or_left_ndx,CLOSED
32,BIDU,2007-12-07,2007-12-21,14,2779.479684754405,39.0273,38.0183685,38.045,38.045,-2804.3046075587768,13.897398423772025,17.296453715873795,31.19385213964582,-2835.4984596984223,-0.02585194210206687,entry_new,exit_rank_or_left_ndx,CLOSED
33,ISRG,2007-12-21,2008-01-18,28,2919.4780812608806,36.185311999999996,29.09851677,29.1189,29.1189,-20689.74334036915,14.597390406304402,17.443702764814343,32.041093171118746,-20721.784433540266,-0.19584728825883824,entry_new,exit_rank_or_left_ndx,CLOSED
34,BIDU,2008-01-18,2008-03-07,49,3108.7313477113653,27.323112799999997,24.275994899999997,24.293,24.293,-9472.670935902424,15.543656738556827,18.157703930598725,33.70136066915555,-9506.37229657158,-0.11152162355381412,entry_new,exit_rank_or_left_ndx,CLOSED
35,ISRG,2008-03-07,2008-03-28,21,2562.9509262046945,29.437191619999997,35.83150038,29.437191619999997,35.8566,16388.299558880804,12.814754631023472,15.793200167770504,28.607954798793976,16359.69160408201,0.21721870899041984,entry_new,exit_rank_or_left_ndx,CLOSED
36,STLD,2008-03-28,2008-06-13,77,4099.913727821346,22.38625942,26.166870359999997,22.38625942,26.1852,15500.178692457557,20.49956863910673,24.16259144381085,44.66216008291758,15455.51653237464,0.1688808687985801,entry_new,exit_rank_or_left_ndx,CLOSED
37,CMCSA,2008-06-13,2008-06-20,7,15833.255493144512,6.768234449999999,6.124609769999999,6.1289,6.1289,-10190.67400013337,79.16627746572256,84.49043369128584,163.6567111570084,-10354.330711290379,-0.0950949150409528,entry_new,exit_rank_or_left_ndx,CLOSED
38,BBBY,2008-06-20,2008-08-29,70,4342.800381341041,22.30740426,17.9124525,17.925,17.925,-19086.398179303473,21.714001906705207,24.597474484235363,46.31147639094057,-19132.709655694413,-0.19701762288321023,entry_new,exit_rank_or_left_ndx,CLOSED
39,VRTX,2008-08-29,2008-09-05,7,2893.368041312128,26.878801999999997,26.221631999999996,26.24,26.24,-1901.434675709093,14.46684020656064,17.05629283157021,31.52313303813085,-1932.957808747224,-0.024449378361431462,entry_new,exit_rank_or_left_ndx,CLOSED
40,BBBY,2008-09-05,2008-10-10,35,4676.542443079775,16.21504259,12.320169839999998,12.3288,12.3288,-18214.537725769846,23.382712215398875,25.760737422073493,49.14344963747237,-18263.68117540732,-0.2402012038131811,entry_new,exit_rank_or_left_ndx,CLOSED
41,AMGN,2008-10-10,2009-01-09,91,1764.8662011663396,32.63672973,38.76314679,32.63672973,38.7903,10812.306403442857,8.824331005831699,11.01914593507578,19.84347694090748,10792.46292650195,0.18771540870311343,entry_new,exit_rank_or_left_ndx,CLOSED
42,RYAAY,2009-01-09,2009-01-16,7,7498.674706336329,9.11527623,9.66213177,9.11527623,9.6689,4100.691805817903,37.49337353168165,40.752352023474536,78.24572555515618,4022.4460802627464,0.059993304229245537,entry_new,exit_rank_or_left_ndx,CLOSED
43,AMGN,2009-01-16,2009-01-23,7,1873.5480281620164,38.64273099,35.683803839999996,35.7088,35.7088,-5543.692127357556,9.367740140810083,11.53732701842969,20.90506715923977,-5564.597194516797,-0.076571377700135,entry_new,exit_rank_or_left_ndx,CLOSED
44,CHRW,2009-01-23,2009-01-30,7,2251.1708849406923,29.690368719999995,31.13169255,29.690368719999995,31.1535,3244.66624186722,11.255854424703461,13.5778495159197,24.83370394062316,3219.8325379265966,0.04854516437948786,entry_new,exit_rank_or_left_ndx,CLOSED
45,RYAAY,2009-01-30,2009-02-20,21,8999.269374253914,7.780742709999999,8.23233333,7.780742709999999,8.2381,4063.9856362663386,44.99634687126957,48.54978817638158,93.54613504765115,3970.4395012186874,0.05803952615212493,entry_new,exit_rank_or_left_ndx,CLOSED
46,VRTX,2009-02-20,2009-03-27,35,2237.430895287162,33.083142,29.409398999999997,29.43,29.43,-8219.746089544957,11.18715447643581,13.38784964763056,24.575004124066368,-8244.321093669023,-0.11104577068284516,entry_new,exit_rank_or_left_ndx,CLOSED
47,AKAM,2009-03-27,2009-04-03,7,3268.7221357606018,20.124076999999996,20.045958,20.06,20.06,-255.3493045234739,16.34361067880301,18.70780428612941,35.05141496493242,-290.40071948840637,-0.0038818674764560246,entry_new,exit_rank_or_left_ndx,CLOSED
48,RYAAY,2009-04-03,2009-04-17,14,7934.988122180485,8.25037122,9.290092379999999,8.25037122,9.2966,8250.175054979709,39.674940610902425,43.0414749199458,82.71641553084822,8167.458639448861,0.12602113677983073,entry_new,exit_rank_or_left_ndx,CLOSED
49,JAVA,2009-04-17,2009-05-15,28,11788.251543678187,6.24406779,8.388324059999999,6.24406779,8.3942,25277.032284869118,58.941257718390936,63.64707361320838,122.5883313315993,25154.44395353752,0.34340694914204306,entry_new,exit_rank_or_left_ndx,CLOSED
50,MRVL,2009-05-15,2009-05-22,7,10844.341184420666,9.10526923,9.32216991,9.10526923,9.3287,2352.1449770528498,54.22170592210333,58.83224615082957,113.0539520729329,2239.0910249799167,0.02382144607930492,entry_new,exit_rank_or_left_ndx,CLOSED
51,JAVA,2009-05-22,2009-07-10,49,12020.322760571295,8.400075939999999,8.546713109999999,8.400075939999999,8.5527,1762.626112096762,60.10161380285648,64.95299953456424,125.05461333742072,1637.5714987593412,0.017456648135969033,entry_new,exit_rank_or_left_ndx,CLOSED
52,BIDU,2009-07-10,2009-07-24,14,3608.8435420728388,28.443896799999997,35.784933,28.443896799999997,35.81,26492.65108249295,18.044217710364194,22.233439575571833,40.27765728593603,26452.373425207013,0.2580882729120295,entry_new,exit_rank_or_left_ndx,CLOSED
53,STX,2009-07-24,2009-08-07,14,21648.135143058134,5.95826787,6.37823211,5.95826787,6.3827,9091.442622771694,108.24067571529068,115.67280204225015,223.91347775754082,8867.529145014152,0.07048428321165745,entry_new,exit_rank_or_left_ndx,CLOSED
54,BIDU,2009-08-07,2009-08-14,7,3971.7570911674493,34.7282928,33.9342294,33.958,33.958,-3153.82693978653,19.858785455837246,24.264939884797574,44.12372534063482,-3197.950665127165,-0.02286502836672699,entry_new,exit_rank_or_left_ndx,CLOSED
55,STX,2009-08-14,2009-09-11,28,21357.844697753422,6.304510069999999,7.673524769999999,6.304510069999999,7.6789,29239.203351541495,106.7892234887671,114.89076632754644,221.67998981631354,29017.523361725183,0.21714846749384287,entry_new,exit_rank_or_left_ndx,CLOSED
56,EXPE,2009-09-11,2009-09-25,14,5387.397985996578,30.389257599999997,30.8863644,30.389257599999997,30.908,2678.112173145228,26.936989929982893,32.457138414358525,59.39412834434142,2618.7180448008867,0.016357977761194187,entry_new,exit_rank_or_left_ndx,CLOSED
57,WYNN,2009-09-25,2009-10-02,7,3959.4752693237037,42.01118726,40.405696199999994,40.434,40.434,-6356.902147190321,19.79737634661852,24.9022421059813,44.69961845259982,-6401.601765642921,-0.038215798331618145,entry_new,exit_rank_or_left_ndx,CLOSED
58,ISRG,2009-10-02,2009-10-09,7,5704.929762452736,28.03511085,28.201345229999998,28.03511085,28.2211,948.355462004871,28.52464881226368,33.94431723890935,62.46896605117303,885.886495953698,0.0059295067848821326,entry_new,exit_rank_or_left_ndx,CLOSED
59,STX,2009-10-09,2009-10-23,14,20121.10863017163,7.989188519999999,8.1173139,7.989188519999999,8.123,2578.0246892620235,100.60554315085815,108.48620324599209,209.09174639685023,2368.9329428651736,0.0160373459305978,entry_new,exit_rank_or_left_ndx,CLOSED
60,EXPE,2009-10-23,2009-10-30,7,4697.865881627546,34.738099659999996,29.833501919999996,29.854400000000002,29.8544,-23041.142385853567,23.489329408137728,28.165450528712274,51.654779936850005,-23092.797165790416,-0.1411878539126743,entry_new,exit_rank_or_left_ndx,CLOSED
61,ISRG,2009-10-30,2009-11-06,7,5115.596286233097,27.391360539999997,28.42448892,27.391360539999997,28.4444,5285.067703930038,25.577981431165487,30.469518651491057,56.04750008265654,5229.020203847382,0.0377173079260269,entry_new,exit_rank_or_left_ndx,CLOSED
62,FLEX,2009-11-06,2009-11-27,21,27751.018568359013,5.233460859999999,5.3768335800000004,5.233460859999999,5.3806,3978.739014916172,138.75509284179506,147.5098724409307,286.26496528272577,3692.474049633446,0.027395393571358673,entry_new,exit_rank_or_left_ndx,CLOSED
63,ISRG,2009-11-27,2009-12-04,7,4785.260941457649,31.145086309999996,32.42168892,31.145086309999996,32.4444,6108.876607395915,23.926304707288246,29.033723541300276,52.96002824858852,6055.916579147327,0.040988892992411374,entry_new,exit_rank_or_left_ndx,CLOSED
64,STX,2009-12-04,2009-12-11,7,17974.04581707291,8.62473309,8.478560850000001,8.4845,8.4845,-2627.306538944151,89.87022908536456,97.09047503582326,186.9607041211878,-2814.2672430653383,-0.016948030562183858,entry_new,exit_rank_or_left_ndx,CLOSED
65,WYNN,2009-12-11,2010-01-15,35,3867.915012835983,39.37013981999999,44.712179549999995,39.37013981999999,44.7435,20662.555670833295,19.339575064179915,24.78946186926884,44.12903693344876,20618.426633899846,0.13568759863246038,entry_new,exit_rank_or_left_ndx,CLOSED
66,ISRG,2010-01-15,2010-01-22,7,5038.452056161186,34.310600619999995,37.79012838,34.310600619999995,37.8166,17531.433796841942,25.192260280805932,31.321867573207502,56.51412785401344,17474.91966898793,0.10141261584245642,entry_new,exit_rank_or_left_ndx,CLOSED
67,BKNG,2010-01-22,2010-02-12,21,23768.536530790265,8.003698669999999,8.13260319,8.003698669999999,8.1383,3063.871792604002,118.84268265395133,128.16200183119435,247.00468448514567,2816.867108118857,0.016105618828850865,entry_new,exit_rank_or_left_ndx,CLOSED
68,AMZN,2010-02-12,2010-02-26,14,32236.828394031294,5.987188099999999,5.915856,5.920000000000001,5.92,-2299.5206666858585,161.18414197015647,171.83714996755293,333.0212919377094,-2632.5419586235676,-0.01191412376036749,entry_new,exit_rank_or_left_ndx,CLOSED
69,STX,2010-02-26,2010-03-05,7,18510.094886552804,10.288797119999998,10.279499309999999,10.2867,10.2867,-172.10334533713265,92.55047443276402,100.91278149561083,193.46325592837485,-365.56660126550753,-0.0009036828981616729,entry_new,exit_rank_or_left_ndx,CLOSED
70,ISRG,2010-03-05,2010-03-12,7,4771.635459987954,39.85007554,39.84978561,39.85007554,39.8777,-1.3834402689190457,23.858177299939772,29.936401258788475,53.79457855872825,-55.17801882764729,-7.275519458227464e-06,entry_new,exit_rank_or_left_ndx,CLOSED
71,AMZN,2010-03-12,2010-03-19,7,28803.21401391003,6.5956136999999995,6.51293775,6.517500000000001,6.5175,-2381.333081653314,144.01607006955015,154.01250400431536,298.0285740738655,-2679.3616557271794,-0.012534989731129875,entry_new,exit_rank_or_left_ndx,CLOSED
72,BKNG,2010-03-19,2010-03-26,7,19997.983763041208,9.368053049999999,9.867687779999999,9.368053049999999,9.8746,9991.687217991484,99.98991881520604,108.79546542795984,208.78538424316588,9782.901833748318,0.0533338920406734,entry_new,exit_rank_or_left_ndx,CLOSED
73,ISRG,2010-03-26,2010-04-16,21,5185.561679598756,38.026599999999995,40.015269690000004,38.026599999999995,40.0433,10312.369337843584,25.927808397993783,32.557157481878185,58.484965879871964,10253.884371963712,0.05229680513114521,entry_new,exit_rank_or_left_ndx,CLOSED
74,BKNG,2010-04-16,2010-04-23,7,20757.54138860044,9.98938768,10.24312479,9.98938768,10.2503,5266.958562648851,103.78770694300219,113.14435282591114,216.93205976891335,5050.026502879937,0.025400667000642363,entry_new,exit_rank_or_left_ndx,CLOSED
75,BIDU,2010-04-23,2010-04-30,7,3288.198819190148,64.62120319999998,68.8477728,64.62120319999998,68.896,13897.801167945037,16.44099409595074,23.280342693186622,39.72133678913736,13858.079831155901,0.06540530647377385,entry_new,exit_rank_or_left_ndx,CLOSED
76,BKNG,2010-04-30,2010-05-07,7,22026.47430918961,10.271184799999999,8.82192033,8.8281,8.8281,-31922.186615676277,110.13237154594805,119.19074556315319,229.32311710910125,-32151.509732785376,-0.14110002869386595,entry_new,exit_rank_or_left_ndx,CLOSED
77,WYNN,2010-05-07,2010-05-14,7,3972.3383413080455,48.89029926999999,52.308758219999994,48.89029926999999,52.3454,13579.275555272648,19.861691706540228,26.297608658203174,46.1593003647434,13533.116254907904,0.0699210068468048,entry_new,exit_rank_or_left_ndx,CLOSED
78,BIDU,2010-05-14,2010-06-25,42,2806.0138821664004,74.031786,76.04673,74.031786,76.1,5653.960835787895,14.030069410832002,20.428059121311037,34.458128532143036,5619.502707255752,0.027217282046930524,entry_new,exit_rank_or_left_ndx,CLOSED
79,BBBY,2010-06-25,2010-07-02,7,12292.474712353825,17.352138,15.217939979999999,15.2286,15.2286,-26234.57519200562,61.46237356176913,68.70336312213571,130.16573668390484,-26364.740928689524,-0.12299337522557752,entry_new,exit_rank_or_left_ndx,CLOSED
80,BIDU,2010-07-02,2010-07-16,14,2766.5300977082625,67.59728499999999,73.478529,67.59728499999999,73.53,16270.638537966159,13.832650488541313,19.943094108745342,33.77574459728665,16236.862793368873,0.08700414521086186,entry_new,exit_rank_or_left_ndx,CLOSED
81,BBBY,2010-07-16,2010-07-23,7,13407.155059654719,15.15440066,17.175268889999998,15.15440066,17.1873,27094.093714739945,67.03577529827359,75.6629105491222,142.69868584739578,26951.395028892548,0.133351907168066,entry_new,exit_rank_or_left_ndx,CLOSED
82,BIDU,2010-07-23,2010-08-13,21,2946.363049000605,78.11464199999999,82.772019,78.11464199999999,82.83,13722.323498065323,14.731815245003025,22.0006759391203,36.732491184123326,13685.5910068812,0.05962233047166765,entry_new,exit_rank_or_left_ndx,CLOSED
83,BBBY,2010-08-13,2010-09-03,21,20800.21211189468,11.71799686,12.63365025,11.71799686,12.6425,19045.784732975444,104.00106055947342,114.75925218758819,218.76031274706162,18827.024420228383,0.07814077789401286,entry_new,exit_rank_or_left_ndx,CLOSED
84,BIDU,2010-09-03,2010-11-12,70,3113.2817209166756,84.35900999999998,110.562552,84.35900999999998,110.64,81579.00833187242,15.566408604583378,25.652317316289633,41.21872592087301,81537.78960595155,0.31061936359850617,entry_new,exit_rank_or_left_ndx,CLOSED
85,BKNG,2010-11-12,2011-02-04,84,21151.78944624836,16.2633764,16.964716380000002,16.2633764,16.9766,14834.595587196116,105.7589472312418,119.24573250632427,225.00467973756608,14609.59090745855,0.043123885394425576,entry_new,exit_rank_or_left_ndx,CLOSED
86,FFIV,2011-02-04,2011-02-18,14,2899.019434379152,123.726548,120.76540499999999,120.84999999999998,120.85,-8584.411104975805,14.49509717189576,24.709149317462302,39.20424648935806,-8623.615351465163,-0.02393296384539889,entry_new,exit_rank_or_left_ndx,CLOSED
87,FLEX,2011-02-18,2011-03-04,14,55092.16167224073,6.3495415699999995,6.054558839999999,6.058799999999999,6.0588,-16251.23625167894,275.46080836120365,293.03374117939666,568.4945495406002,-16819.73080121954,-0.046457327154722505,entry_new,exit_rank_or_left_ndx,CLOSED
88,MU,2011-03-04,2011-04-01,28,29329.085186303913,11.358545419999999,11.011386629999999,11.0191,11.0191,-10181.84972508419,146.64542593151958,160.49217239488468,307.13759832640426,-10488.987323410594,-0.030563666135342227,entry_new,exit_rank_or_left_ndx,CLOSED
89,WYNN,2011-04-01,2011-04-08,7,3519.5917168971887,91.71125296999999,91.27995927,91.3439,91.3439,-1517.977734069883,17.597958584485944,27.11346645160913,44.71142503609508,-1562.689159105978,-0.004702734790255958,entry_new,exit_rank_or_left_ndx,CLOSED
90,SBUX,2011-04-08,2011-04-15,7,22566.06700072339,14.23065449,14.45307576,14.23065449,14.4632,5019.1732812060245,112.83033500361695,125.64324643761104,238.473581441228,4780.699699764797,0.015629728777147855,entry_new,exit_rank_or_left_ndx,CLOSED
91,MU,2011-04-15,2011-05-06,21,31064.07979920288,10.490037889999998,10.59228021,10.490037889999998,10.5997,3176.0635873356982,155.3203989960144,169.6243326107131,324.9447316067275,2851.1188557289706,0.00974661112496733,entry_new,exit_rank_or_left_ndx,CLOSED
92,VRTX,2011-05-06,2011-05-13,7,6025.058435629824,54.578177999999994,57.439764,54.578177999999994,57.48,17241.222868580222,30.12529217814912,40.746418461143925,70.87171063929304,17170.351157940928,0.05243095509710871,entry_new,exit_rank_or_left_ndx,CLOSED
93,MU,2011-05-13,2011-05-27,14,34078.908050317776,10.14849898,9.76406037,9.7709,9.7709,-13101.24804118198,170.3945402515889,185.30204772014775,355.6965879717367,-13456.944629153717,-0.03788132715563419,entry_new,exit_rank_or_left_ndx,CLOSED
