date,equity
2009-01-13,42595.915448719235
2009-01-14,41297.77394628334
2009-01-15,41974.24433796454
2009-01-16,42437.19801920649
2009-01-20,40331.26833603988
2009-01-21,42047.75556847572
2009-01-22,41485.227584086824
2009-01-23,41687.21639701411
2009-01-26,41990.11608091582
2009-01-27,42293.01576481753
2009-01-28,43778.777976035344
2009-01-29,42668.09011140293
2009-01-30,41917.94141823213
2009-02-02,42422.82991506112
2009-02-03,43086.43584140287
2009-02-04,43144.075328962754
2009-02-05,44096.04576408242
2009-02-06,45250.00501212935
2009-02-09,45437.625720911274
2009-02-10,43764.24280091154
2009-02-11,43562.42105896269
2009-02-12,44096.04576408242
2009-02-13,43894.05695115513
2009-02-17,42148.83351042857
2009-02-18,42177.56971871931
2009-02-19,41528.49896750136
2009-02-20,41643.94501359958
2009-02-23,40187.08608165093
2009-02-24,41514.13086335599
2009-02-25,41239.96738774501
2009-02-26,40086.00813969807
2009-02-27,39710.933793112665
2009-03-02,38427.16039482214
2009-03-03,38398.42418653141
2009-03-04,39422.56928433476
2009-03-05,38239.706757018655
2009-03-06,37936.80707311694
2009-03-09,37129.018892386244
2009-03-10,39422.56928433476
2009-03-11,40028.368652138175
2009-03-12,41355.413433843234
2009-03-13,41456.32430481766
2009-03-16,40763.98217018518
2009-03-17,42307.3838689629
2009-03-18,42841.17564506105
2009-03-19,42812.27236579189
2009-03-20,42160.52847891898
2009-03-23,44645.542212153414
2009-03-24,43822.04935944987
2009-03-25,44024.372314334025
2009-03-26,45382.49229802789
2009-03-27,44530.09616605519
2009-03-30,43431.93862480536
2009-03-31,43807.6812553045
2009-04-01,44457.754432393056
2009-04-02,45888.21614974906
2009-04-03,46740.61228172177
2009-04-06,46624.99916464511
2009-04-07,45396.86040217326
2009-04-08,46162.71376731691
2009-04-09,47593.17548467291
2009-04-13,47520.83375101078
2009-04-14,46942.93523660592
2009-04-15,46812.9540153839
2009-04-16,48026.55760273195
2009-04-17,48127.6355446848
2009-04-20,46581.727781230584
2009-04-21,47231.968029297575
2009-04-22,47376.317354664956
2009-04-23,47838.7698229716
2009-04-24,48676.79785079894
2009-04-27,48734.60440933727
2009-04-28,48373.39695396192
2009-04-29,49038.00530617428
2009-04-30,49529.19398277165
2009-05-01,49659.17520399367
2009-05-04,50641.71962816683
2009-05-05,50598.448244752304
2009-05-06,50612.81634889767
2009-05-07,49428.116040818786
2009-05-08,49457.019320087944
2009-05-11,49630.271924724504
2009-05-12,49023.470131050475
2009-05-13,47708.62153077114
2009-05-14,48243.24866176147
2009-05-15,48214.3453824923
2009-05-18,49471.38742423332
2009-05-19,49702.61365838663
2009-05-20,49529.19398277165
2009-05-21,48618.9912922606
2009-05-22,48459.939720790986
2009-05-26,50265.97699766769
2009-05-27,49919.304717416155
2009-05-28,50497.20323182101
2009-05-29,51118.54020061883
2009-06-01,52577.73812626557
2009-06-02,52650.07985992769
2009-06-03,52491.195359436504
2009-06-04,53083.461977986735
2009-06-05,53141.268536525065
2009-06-08,52982.38403603387
2009-06-09,53386.86287482374
2009-06-10,53199.07509506339
2009-06-11,53199.07509506339
2009-06-12,52953.4807567647
2009-06-15,51869.85839063868
2009-06-16,51364.13453891752
2009-06-17,51853.9866476874
2009-06-18,51754.24527356202
2009-06-19,52309.58920587823
2009-06-22,50747.308486537426
2009-06-23,50631.52829848233
2009-06-24,51485.09392730407
2009-06-25,52497.711127595445
2009-06-26,52613.49131565055
2009-06-29,52729.1044327272
2009-06-30,52627.85941979591
2009-07-01,52656.92977004351
2009-07-02,51499.629102427876
2009-07-06,51224.63027192472
2009-07-07,49951.716487232436
2009-07-08,50212.01307163335
2009-07-09,50298.889980419284
2009-07-10,50515.91518140567
2009-07-13,51485.09392730407
2009-07-14,51673.215849021304
2009-07-15,53409.08331495553
2009-07-16,54045.62374279089
2009-07-17,54334.99067743941
2009-07-20,54855.75091721967
2009-07-21,55231.82768967568
2009-07-22,55694.781370917626
2009-07-23,56924.42377219539
2009-07-24,56490.3733702226
2009-07-27,56924.42377219539
2009-07-28,56533.81182461558
2009-07-29,56909.88859707158
2009-07-30,57242.69398611307
2009-07-31,57069.107239519646
2009-08-03,57922.50579736295
2009-08-04,57922.50579736295
2009-08-05,57474.087291244825
2009-08-06,56967.69515560992
2009-08-07,57691.11249223121
2009-08-10,57285.9653695276
2009-08-11,56794.10840901649
2009-08-12,57676.5773171074
2009-08-13,57994.84753102509
2009-08-14,57329.403823920555
2009-08-17,55665.878091648454
2009-08-18,56461.47009095344
2009-08-19,56852.082038533255
2009-08-20,57517.52574563777
2009-08-21,58284.2144656736
2009-08-24,58226.24083615683
2009-08-25,58399.994653728696
2009-08-26,58298.582569818966
2009-08-27,58443.266037143214
2009-08-28,58501.23966665999
2009-08-31,57908.137693217584
2009-09-01,56823.17875926409
2009-09-02,56779.74030487112
2009-09-03,57155.81707732714
2009-09-04,58385.4594786049
2009-09-08,58935.12299765433
2009-09-09,59441.515133289235
2009-09-10,60005.71382746246
2009-09-11,60063.52038600079
2009-09-14,60294.91369113253
2009-09-15,60483.035612849766
2009-09-16,61365.50452094068
2009-09-17,61350.96934581688
2009-09-18,61453.55092657565
2009-09-21,61641.672848292874
2009-09-22,61757.620107326395
2009-09-23,61467.91903072101
2009-09-24,60917.75429873628
2009-09-25,60381.95767089691
2009-09-28,61410.112472182685
2009-09-29,61134.9465707011
2009-09-30,61178.38502509406
2009-10-01,59368.33804473493
2009-10-02,59194.584227163075
2009-10-05,59672.40722548568
2009-10-06,60729.46530604062
2009-10-07,60903.21912361247
2009-10-08,61163.84984997026
2009-10-09,61511.357485113986
2009-10-12,61641.672848292874
2009-10-13,61656.20802341668
2009-10-14,62496.07383200679
2009-10-15,62351.2232937041
2009-10-16,61945.74202904363
2009-10-19,62568.415565668925
2009-10-20,62582.95074079272
2009-10-21,62467.00348175919
2009-10-22,62713.26610397162
2009-10-23,62452.63537761382
2009-10-26,62249.81120979438
2009-10-27,61308.700388272955
2009-10-28,59933.03795184346
2009-10-29,60946.65757800545
2009-10-30,59310.364415218166
2009-11-02,59556.62703743059
2009-11-03,59744.74895914781
2009-11-04,59846.16104305753
2009-11-05,61323.23556339676
2009-11-06,61685.11130268584
2009-11-09,63002.80010959857
2009-11-10,63162.18582302505
2009-11-11,63567.500016707105
2009-11-12,63205.62427741803
2009-11-13,63726.88573013359
2009-11-16,64378.46254602806
2009-11-17,64581.119642869075
2009-11-18,64223.587749019294
2009-11-19,63219.992381563396
2009-11-20,62901.555096667274
2009-11-23,63915.00765185082
2009-11-24,63697.81537988599
2009-11-25,63972.98128136758
2009-11-27,63002.80010959857
2009-11-30,63075.308914239125
2009-12-01,63726.88573013359
2009-12-02,63813.76263891952
2009-12-03,63553.13191256173
2009-12-04,63886.104372581656
2009-12-07,63582.0351918309
2009-12-08,63193.929308927596
2009-12-09,63828.13074306488
2009-12-10,64146.73509893943
2009-12-11,63900.639547705454
2009-12-14,64508.77790920696
2009-12-15,64146.73509893943
2009-12-16,64233.61200772536
2009-12-17,63451.71982865201
2009-12-18,64492.73909527724
2009-12-21,65217.9942126613
2009-12-22,65609.60858611172
2009-12-23,66088.26693932651
2009-12-24,66697.57479767705
2009-12-28,67045.7507167345
2009-12-29,66770.08360231761
2009-12-30,66973.0748411155
2009-12-31,66363.9340537434
2010-01-04,67335.78593529675
2010-01-05,67335.78593529675
2010-01-06,66929.63638672253
2010-01-07,66973.0748411155
2010-01-08,67524.40906994928
2010-01-11,67248.7419555324
2010-01-12,66407.37250813635
2010-01-13,67234.2067804086
2010-01-14,67292.34748090379
2010-01-15,66508.95166302452
2010-01-19,67582.38269946605
2010-01-20,66610.53081791269
2010-01-21,65986.68778443834
2010-01-22,64057.519196455425
2010-01-25,64275.045610377114
2010-01-26,64333.019239893874
2010-01-27,64840.747943356255
2010-01-28,63172.71129466643
2010-01-29,62070.20990797731
2010-02-01,62752.02657096841
2010-02-02,63317.72890394756
2010-02-03,63665.90482300502
2010-02-04,61823.61314380801
2010-02-05,62345.87702239419
2010-02-08,61896.12194844859
2010-02-09,62534.33308606828
2010-02-10,62403.850651910965
2010-02-11,63346.63218321671
2010-02-12,63477.28168835248
2010-02-16,64289.58078550092
2010-02-17,64652.29187968217
2010-02-18,65058.44142825639
2010-02-19,65029.37107800879
2010-02-22,64898.88864385146
2010-02-23,64057.519196455425
2010-02-24,64710.26550919893
2010-02-25,64695.73033407513
2010-02-26,64927.791923120625
2010-03-01,65870.74052540482
2010-03-02,66073.7317642027
2010-03-03,66146.24056884328
2010-03-04,66363.9340537434
2010-03-05,67364.85628554436
2010-03-08,67495.33871970169
2010-03-09,67872.58498900673
2010-03-10,68423.75214686208
2010-03-11,68684.88408615516
2010-03-12,68699.25219030053
2010-03-15,68525.33130175025
2010-03-16,68960.38412959361
2010-03-17,69149.00726424616
2010-03-18,69381.06885329164
2010-03-19,68962.05483937796
2010-03-22,69586.56615676604
2010-03-23,70069.40128444169
2010-03-24,69731.75083702561
2010-03-25,69630.17168213744
2010-03-26,69702.680486778
2010-03-29,70036.65537266852
2010-03-30,70269.05110367088
2010-03-31,69935.07621778036
2010-04-01,69935.07621778036
2010-04-05,70588.49081443761
2010-04-06,70791.81619519237
2010-04-07,70617.5611646852
2010-04-08,70777.28102006856
2010-04-09,71198.46695670187
2010-04-12,71256.44058621865
2010-04-13,71619.48582235677
2010-04-14,72476.22579976878
2010-04-15,72795.83258151394
2010-04-16,71924.39035799968
2010-04-19,71880.95190360672
2010-04-20,72243.99713974485
2010-04-21,72650.48083027593
2010-04-22,73057.13159178547
2010-04-23,73362.03612742838
2010-04-26,73202.31627204502
2010-04-27,71648.55617260437
2010-04-28,71692.16169797578
2010-04-29,72941.0172617735
2010-04-30,71499.69593081925
2010-05-03,72505.29615001638
2010-05-04,70327.19180416608
2010-05-05,69964.14656802797
2010-05-06,67626.15529581587
2010-05-07,65941.57862026103
2010-05-10,69368.70560088748
2010-05-11,69296.02972526848
2010-05-12,70603.02598956141
2010-05-13,69484.81993089945
2010-05-14,68148.92038733735
2010-05-17,68366.78094321593
2010-05-18,67422.82991506113
2010-05-19,66885.52964841583
2010-05-20,64402.353695944184
2010-05-21,65113.90899309662
2010-05-24,64852.6099828251
2010-05-25,64910.58361234186
2010-05-26,64184.49314006562
2010-05-27,66609.69546302051
2010-05-28,66217.57987663479
2010-06-01,65607.60373437051
2010-06-02,67161.53090478959
2010-06-03,67800.41032632304
2010-06-04,65480.629790760315
2010-06-07,64286.239365932226
2010-06-08,64170.12503592027
2010-06-09,63632.82476927498
2010-06-10,65447.883878987144
2010-06-11,66072.39519637523
2010-06-14,66057.86002125143
2010-06-15,67829.48067657065
2010-06-16,68105.31486196596
2010-06-17,68323.17541784451
2010-06-18,68380.3136924691
2010-06-21,67798.40547458183
2010-06-22,67274.63795718973
2010-06-23,66998.13548788067
2010-06-24,65979.83787432253
2010-06-25,65863.3894023537
2010-06-28,65630.65952939447
2010-06-29,63099.03299317683
2010-06-30,62138.87608011388
2010-07-01,61964.28690764985
2010-07-02,61789.69773518581
2010-07-06,61978.822082773644
2010-07-07,63957.44368037317
2010-07-08,64306.62202530123
2010-07-09,64917.60059343611
2010-07-12,65106.89201200238
2010-07-13,65950.6004530965
2010-07-14,66285.24362290076
2010-07-15,66343.55139437439
2010-07-16,64510.28154801286
2010-07-19,65063.119415652545
2010-07-20,65848.8542272299
2010-07-21,64946.83801466216
2010-07-22,66590.8164424574
2010-07-23,67012.67066300448
2010-07-26,67565.67560162258
2010-07-27,67536.43818039657
2010-07-28,66998.13548788067
2010-07-29,66503.43832073618
2010-07-30,66648.95714295261
2010-08-02,67900.15170044842
2010-08-03,67609.28112699398
2010-08-04,68290.09536411449
2010-08-05,68133.04864438609
2010-08-06,68031.13534754106
2010-08-09,68496.76216443795
2010-08-10,67903.82726197399
2010-08-11,66052.51374994153
2010-08-12,65528.74623254944
2010-08-13,65063.119415652545
2010-08-16,65179.56788762138
2010-08-17,66011.74843120352
2010-08-18,66270.70844777695
2010-08-19,65266.77893836418
2010-08-20,65354.15706008542
2010-08-23,64713.94107072449
2010-08-24,63506.35203860009
2010-08-25,64117.49767771341
2010-08-26,63346.46511223829
2010-08-27,64117.49767771341
2010-08-30,63448.21133810488
2010-08-31,63230.01664026946
2010-09-01,65121.42718712618
2010-09-02,65848.8542272299
2010-09-03,66939.99478738548
2010-09-07,66488.90314561238
2010-09-08,67289.17313231353
2010-09-09,67550.97335552036
2010-09-10,67798.40547458183
2010-09-13,68744.02721252096
2010-09-14,69035.06485695383
2010-09-15,69471.45425262468
2010-09-16,69747.95672193376
2010-09-17,69990.87792457748
2010-09-20,71208.32414442953
2010-09-21,71193.95604028416
2010-09-22,71004.33047976102
2010-09-23,70975.09305853499
2010-09-24,72418.92045416575
2010-09-27,72025.13415799568
2010-09-28,71996.06380774808
2010-09-29,71879.28119382239
2010-09-30,71558.5049152282
2010-10-01,71470.95972252851
2010-10-04,70698.08937629063
2010-10-05,72418.92045416575
2010-10-06,71791.90307210117
2010-10-07,72054.37157922173
2010-10-08,72550.07117223681
2010-10-11,72579.30859346286
2010-10-12,73075.17525745639
2010-10-13,73672.95521829494
2010-10-14,73527.26932510007
2010-10-15,75087.54519269966
2010-10-18,74810.54151045531
2010-10-19,74110.51411081484
2010-10-20,74650.1533711582
2010-10-21,74795.83926435307
2010-10-22,75306.2411034704
2010-10-25,75670.95704939288
2010-10-26,75875.11778503981
2010-10-27,76108.34887093432
2010-10-28,76268.73701023143
2010-10-29,76093.81369581053
2010-11-01,76152.12146728416
2010-11-02,76968.76440987189
2010-11-03,77318.77810969214
2010-11-04,78266.57177035093
2010-11-05,78266.57177035093
2010-11-08,78365.14364762725
2010-11-09,77945.79549175673
2010-11-10,78332.23066487566
2010-11-11,77851.06624698437
2010-11-12,76574.97811370181
2010-11-15,76290.62330840634
2010-11-16,75029.23742122603
2010-11-17,75247.93333199677
2010-11-18,76458.36257075457
2010-11-19,76516.6703422282
2010-11-22,77158.38997039503
2010-11-23,75933.42555651344
2010-11-24,77464.63107386543
2010-11-26,77242.92788548289
2010-11-29,76895.92146327447
2010-11-30,75955.31185468835
2010-12-01,77566.71144168888
2010-12-02,78354.11696305058
2010-12-03,78558.27769869751
2010-12-06,78521.8562253988
2010-12-07,78572.81287382131
2010-12-08,78864.51880216792
2010-12-09,78944.71287181647
2010-12-10,79469.81695703603
2010-12-13,79185.29508076212
2010-12-14,79323.96399286273
2010-12-15,78981.13434511519
2010-12-16,79593.61655205597
2010-12-17,79664.28757593376
2010-12-20,79722.76241838583
2010-12-21,80204.92926214774
2010-12-22,80197.57813909661
2010-12-23,79988.73941605352
2010-12-27,80029.67180576998
2010-12-28,79883.48469963981
2010-12-29,80058.74215601756
2010-12-30,79868.94952451599
2010-12-31,79576.57531225566
2011-01-03,80818.58096593758
2011-01-04,80752.92207141283
2011-01-05,81446.93491582964
2011-01-06,81709.90463588551
2011-01-07,81636.89461830964
2011-01-10,81943.80400569379
2011-01-11,82060.58661961948
2011-01-12,82637.8168501106
2011-01-13,82667.05427133664
2011-01-14,83288.0570981776
2011-01-18,83521.78939700742
2011-01-19,82572.15795558586
2011-01-20,81987.57660204363
2011-01-21,81359.22265215154
2011-01-24,82484.44569190775
2011-01-25,82604.90386735901
2011-01-26,83039.62255324553
2011-01-27,83551.02681823347
2011-01-28,81432.39974070583
2011-01-31,81826.85432078964
2011-02-01,83361.06711575347
2011-02-02,83222.23113267441
2011-02-03,83372.09380033014
2011-02-04,83836.04990744269
2011-02-07,84237.85561057761
2011-02-08,84785.84841984267
2011-02-09,84647.01243676365
2011-02-10,84780.00093559749
2011-02-11,85392.14900058141
2011-02-14,85596.81094916364
2011-02-15,85479.86126425951
2011-02-16,86036.5417644032
2011-02-17,86005.80070437124
2011-02-18,85816.00807286969
2011-02-22,83331.82969452743
2011-02-23,82645.16797316173
2011-02-24,83076.21109752267
2011-02-25,84237.85561057761
2011-02-28,84411.60942814946
2011-03-01,83054.32479934777
2011-03-02,83492.55197578139
2011-03-03,85136.53040357666
2011-03-04,84701.81171769014
2011-03-07,83565.7290643357
2011-03-08,83901.70880196744
2011-03-09,83331.82969452743
2011-03-10,82031.51626937189
2011-03-11,82542.92053435982
2011-03-14,82250.54632209949
2011-03-15,81081.71775697188
2011-03-16,79123.64588971979
2011-03-17,79854.24727841376
2011-03-18,79674.1447636614
2011-03-21,81210.52948134486
2011-03-22,81056.82418118513
2011-03-23,81517.77301068585
2011-03-24,82966.44546469122
2011-03-25,83171.27448425189
2011-03-28,82717.67677780229
2011-03-29,83522.45768092116
2011-03-30,83917.58054491872
2011-03-31,84034.53022982283
2011-04-01,84078.46989715111
2011-04-04,83800.46378903613
2011-04-05,83580.93252337322
2011-04-06,83785.7615429339
2011-04-07,83727.28670048184
2011-04-08,83332.1638364843
2011-04-11,83054.15772836933
2011-04-12,82483.61033701558
2011-04-13,83185.80965937569
2011-04-14,83039.62255324553
2011-04-15,82893.26837613693
2011-04-18,82308.01873868096
2011-04-19,82820.09128758263
2011-04-20,84685.77290376044
2011-04-21,85366.08592794563
2011-04-25,85585.61719360853
2011-04-26,86068.45232128419
2011-04-27,86653.86902971858
2011-04-28,86522.05002773379
2011-04-29,86448.87293917949
2011-05-02,86287.98358694708
2011-05-03,85878.32554782573
2011-05-04,85746.50654584094
2011-05-05,85278.37366426752
2011-05-06,85556.37977238251
2011-05-09,85878.32554782573
2011-05-10,86609.92936239032
2011-05-11,85973.38893455497
2011-05-12,86492.81260650775
2011-05-13,85468.50043772596
2011-05-16,83989.2539946671
2011-05-17,84224.82407425971
2011-05-18,84927.19046759825
2011-05-19,85175.95915448721
2011-05-20,84524.7164805496
2011-05-23,83288.39124013446
2011-05-24,82776.15162025434
2011-05-25,83098.0973956976
2011-05-26,83612.50893829735
2011-05-27,84034.53022982283
2011-05-31,85395.32334917165
2011-06-01,83536.99285604496
2011-06-02,83712.5844543796
2011-06-03,82454.2058448111
2011-06-06,81781.24394367704
2011-06-07,81634.88976656843
2011-06-08,81049.47305813403
2011-06-09,81188.47611219149
2011-06-10,79952.15087177638
2011-06-13,79952.15087177638
2011-06-14,80976.29596957973
2011-06-15,79439.91125189625
2011-06-16,79132.66772255526
2011-06-17,78884.56731958006
2011-06-20,79295.22778457201
2011-06-21,80996.34448699186
2011-06-22,80411.26192051433
2011-06-23,81157.56798118113
2011-06-24,79749.82791689222
2011-06-27,81018.39785614521
2011-06-28,82228.15881098928
2011-06-29,82565.47511644848
2011-06-30,83665.47043846108
2011-07-01,84926.68925466295
2011-07-05,85351.8848947787
2011-07-06,85630.5592868074
2011-07-07,86803.73169737431
2011-07-08,86569.16404365232
2011-07-11,85000.0334141957
2011-07-12,84354.6382245033
2011-07-13,84706.65677606474
2011-07-14,83724.11235189158
2011-07-15,84838.642849028
2011-07-18,84384.04271670776
2011-07-19,86305.19189772585
2011-07-20,85938.47110006215
2011-07-21,86510.52213022181
2011-07-22,87405.02014876
2011-07-25,87229.0944084685
2011-07-26,87441.77576401559
2011-07-27,85190.66140058942
2011-07-28,85337.18264867646
2011-07-29,85058.6753276262
2011-08-01,84662.71710873648
2011-08-02,82521.5354491202
2011-08-03,83313.45188689964
2011-08-04,79441.74903265903
2011-08-05,78943.20923301055
2011-08-08,74191.71060633399
2011-08-09,77770.03682244365
2011-08-10,74587.66882522372
2011-08-11,77872.61840320242
2011-08-12,78561.95326022308
2011-08-15,79720.42342468776
2011-08-16,79045.79081376933
2011-08-17,78576.48843534687
2011-08-18,74719.65489818694
2011-08-19,73370.3896763501
2011-08-22,73634.36182227658
2011-08-23,76670.04150043105
2011-08-24,77271.32995181673
2011-08-25,76010.11113561486
2011-08-26,77916.55807053068
2011-08-29,80087.14422235143
2011-08-30,80615.08851420438
2011-08-31,80747.07458716762
2011-09-01,80013.80006281869
2011-09-02,78136.5905491289
2011-09-06,78151.29279523111
2011-09-07,80131.08388967969
2011-09-08,79764.53016299444
2011-09-09,77989.90223006342
2011-09-12,78987.14890033883
2011-09-13,80043.03748404472
2011-09-14,81186.97247338558
2011-09-15,82389.54937615698
2011-09-16,83145.21141161611
2011-09-19,83174.61590382058
2011-09-20,82807.22682224317
2011-09-21,81367.40913009483
2011-09-22,78722.84261245548
2011-09-23,79560.20235636909
2011-09-26,80485.94264787453
2011-09-27,81323.30239178814
2011-09-28,80118.55356629711
2011-09-29,79163.57585356564
2011-09-30,77121.30021318258
2011-10-03,75137.83355720845
2011-10-04,76680.56697207241
2011-10-05,78649.33138194431
2011-10-06,79971.69817625321
2011-10-07,79442.75145852964
2011-10-10,82190.23369888464
2011-10-11,82748.58490881267
2011-10-12,83159.91365771834
2011-10-13,83923.92924209921
2011-10-14,85481.36490306542
2011-10-17,84158.99810875652
2011-10-18,85202.18929810141
2011-10-19,83556.54016052179
2011-10-20,83145.21141161611
2011-10-21,84188.402600961
2011-10-24,85936.80039027781
2011-10-25,84247.21158536994
2011-10-26,84144.2958626543
2011-10-27,86465.74710800136
2011-10-28,86597.90025194304
2011-10-31,85143.38031369247
2011-11-01,82924.84479106104
2011-11-02,83630.05139103298
2011-11-03,85363.74693424754
2011-11-04,84923.0136931374
2011-11-07,85525.47164137212
2011-11-08,86509.85384630806
2011-11-09,83468.49375488683
2011-11-10,83424.38701658012
2011-11-11,84996.52492364857
2011-11-14,84467.578205925
2011-11-15,85407.85367255425
2011-11-16,83997.44047261038
2011-11-17,82028.67606273851
2011-11-18,81396.8136222993
2011-11-21,79839.3779613331
2011-11-22,80103.85132019488
2011-11-23,78296.64454646914
2011-11-25,77694.35366921283
2011-11-28,80397.72917126112
2011-11-29,79898.18694574203
2011-11-30,82851.33356054987
2011-12-01,83424.38701658012
2011-12-02,83189.31814992282
2011-12-05,84100.18912434758
2011-12-06,83865.12025769027
2011-12-07,83865.12025769027
2011-12-08,82454.70705774642
2011-12-09,83777.07385205531
2011-12-12,82836.63131444763
2011-12-13,81925.76034002285
2011-12-14,80647.50028402067
2011-12-15,80427.13366346559
2011-12-16,80840.46726411248
2011-12-19,80044.70819382908
2011-12-20,82417.28315857709
2011-12-21,81238.26326376498
2011-12-22,81930.93954035433
2011-12-23,82638.31806304591
2011-12-27,82874.05521361696
2011-12-28,81916.23729425209
2011-12-29,82505.66370616893
2011-12-30,82269.75948461946
2012-01-03,83846.57537908405
2012-01-04,84200.26464042984
2012-01-05,84892.77384604074
2012-01-06,85187.48705199917
2012-01-09,84907.47609214298
2012-01-10,85526.47406724273
2012-01-11,85703.23516242641
2012-01-12,86042.22217766996
2012-01-13,85732.8067256093
2012-01-17,86513.69647881207
2012-01-18,87663.14481044126
2012-01-19,88208.29741307297
2012-01-20,88075.81012717442
2012-01-23,88105.21461937891
2012-01-24,87943.15577029745
2012-01-25,89048.33029264153
2012-01-26,88738.91484058087
2012-01-27,89004.0564833564
2012-01-30,89077.734784846
2012-01-31,89195.68689562075
2012-02-01,89917.76766441455
2012-02-02,90197.6115532923
2012-02-03,91435.44043251335
2012-02-06,91361.76213102374
2012-02-07,91553.39254328811
2012-02-08,92039.73616151087
2012-02-09,92702.8408749173
2012-02-10,92061.78953066422
2012-02-13,92909.00646230545
2012-02-14,93144.91068385493
2012-02-15,92496.50821655072
2012-02-16,93763.74158797624
2012-02-17,93469.02838201783
2012-02-21,93734.33709577177
2012-02-22,93306.96953293637
2012-02-23,93925.80043705768
2012-02-24,94250.085206199
2012-02-27,94382.57249209755
2012-02-28,95340.55748244084
2012-02-29,94913.18991960544
2012-03-01,95664.67518060374
2012-03-02,95590.99687911413
2012-03-05,94603.60739656635
2012-03-06,93675.3610403844
2012-03-07,94397.44180917821
2012-03-08,95414.23578393045
2012-03-09,95812.03178358293
2012-03-12,95856.30559286808
2012-03-13,97639.28707472082
2012-03-14,97978.10701898595
2012-03-15,98258.11797884213
2012-03-16,98188.61645181339
2012-03-19,98882.29515427335
2012-03-20,99059.3903914139
2012-03-21,99074.25970849456
2012-03-22,98867.59290817111
2012-03-23,98806.9461429994
2012-03-26,100535.4624858825
2012-03-27,100683.15323081859
2012-03-28,100281.68166964053
2012-03-29,99900.75983880993
2012-03-30,99708.96235556714
2012-04-02,100742.12928620596
2012-04-03,100712.55772302306
2012-04-04,99339.90256420537
2012-04-05,99959.90296517574
2012-04-09,99207.08113634997
2012-04-10,97612.88986012818
2012-04-11,98085.19951616245
2012-04-12,99199.56294232042
2012-04-13,97701.43747869846
2012-04-16,96609.12742169385
2012-04-17,98572.37848927738
2012-04-18,98321.4378796688
2012-04-19,97214.25850558351
2012-04-20,96948.61564987269
2012-04-23,96062.97239319152
2012-04-24,95546.38892787213
2012-04-25,98085.19951616245
2012-04-26,98660.92610784766
2012-04-27,99251.3549456351
2012-04-30,98542.80692609449
2012-05-01,98705.1999171328
2012-05-02,98985.54501894585
2012-05-03,97937.6758422048
2012-05-04,95502.11511858698
2012-05-07,95590.66273715727
2012-05-08,95236.30519189773
2012-05-09,94942.59441180993
2012-05-10,94749.29328976123
2012-05-11,94734.591043659
2012-05-14,93848.94778697782
2012-05-15,93538.86405100342
2012-05-16,92904.16140393085
2012-05-17,90941.07740732573
2012-05-18,89760.21973175084
2012-05-21,92269.45875685826
2012-05-22,92166.20889218576
2012-05-23,92343.30412932631
2012-05-24,91738.0059744582
2012-05-25,91620.05386368345
2012-05-29,92786.04222217768
2012-05-30,92003.81590114745
2012-05-31,91605.18454660277
2012-06-01,89168.28725515748
2012-06-04,89848.76735032111
2012-06-05,90217.66007070444
2012-06-06,92284.16100296049
2012-06-07,91915.26828257718
2012-06-08,92800.91153925835
2012-06-11,91228.7736321899
2012-06-12,92343.30412932631
2012-06-13,91708.60148225373
2012-06-14,92048.08971043258
2012-06-15,93191.85762879503
2012-06-18,94064.80349111518
2012-06-19,95039.66265028036
2012-06-20,95115.17873253272
2012-06-21,92747.9500390946
2012-06-22,93724.47990804413
2012-06-25,91919.44505703804
2012-06-26,92496.50821655072
2012-06-27,93058.70205898274
2012-06-28,92023.0290636674
2012-06-29,94922.88003635465
2012-07-02,95203.89342208144
2012-07-03,96002.82684095511
2012-07-05,96061.96996732093
2012-07-06,94863.73690998885
2012-07-09,94686.14045991299
2012-07-10,93754.05147122704
2012-07-11,93236.29850905859
2012-07-12,92363.35264673845
2012-07-13,93768.9207883077
2012-07-16,93502.60964868315
2012-07-17,93990.7910476687
2012-07-18,95263.20361942568
2012-07-19,96313.57886084323
2012-07-20,95033.81516603514
2012-07-23,93887.2070410393
2012-07-24,93147.41674853145
2012-07-25,92526.07977973363
2012-07-26,93754.05147122704
2012-07-27,95973.25527777222
2012-07-30,95899.24283432573
2012-07-31,95869.67127114283
2012-08-01,95588.65788541603
2012-08-02,95248.33430234501
2012-08-03,97053.36915335112
2012-08-06,97792.99237488054
2012-08-07,98606.7951108349
2012-08-08,98562.35423057132
2012-08-09,98858.23693337878
2012-08-10,98917.38005974458
2012-08-13,99154.11963618624
2012-08-14,99198.56051644981
2012-08-15,99450.0023389937
2012-08-16,100633.53315022353
2012-08-17,101077.44073992396
2012-08-20,101225.46562681689
2012-08-21,100825.99891738007
2012-08-22,101240.16787291913
2012-08-23,100411.66289086256
2012-08-24,101032.99985966038
2012-08-27,101195.72699265557
2012-08-28,101195.72699265557
2012-08-29,101195.72699265557
2012-08-30,100174.9233144209
2012-08-31,100840.7011634823
2012-09-04,100737.11715685292
2012-09-05,100633.53315022353
2012-09-06,102867.6062738494
2012-09-07,102719.58138695643
2012-09-10,101402.89500591431
2012-09-11,101240.16787291913
2012-09-12,101539.05785333844
2012-09-13,102912.04715411295
2012-09-14,103829.26682571825
2012-09-17,103873.70770598181
2012-09-18,103962.42239553054
2012-09-19,104154.7210917086
2012-09-20,104051.13708507923
2012-09-21,104081.20986119745
2012-09-24,103465.38623468795
