,equity
2023-04-11,6267121.245563595
2023-04-12,6111763.139820321
2023-04-13,6104395.927729924
2023-04-14,6172386.750282057
2023-04-17,6228622.3660818
2023-04-18,6381878.853329066
2023-04-19,6442733.410878275
2023-04-20,6252132.77958658
2023-04-21,6255596.985898679
2023-04-24,6237837.154871983
2023-04-25,6053241.147854594
2023-04-26,6218021.894766777
2023-04-27,6280262.134840825
2023-04-28,6400793.419793128
2023-05-01,6668368.715339666
2023-05-02,6507029.080030835
2023-05-03,6413010.520720464
2023-05-04,6357698.693270614
2023-05-05,6615366.35876455
2023-05-08,6723911.48987699
2023-05-09,6590239.315647457
2023-05-10,6662618.132861583
2023-05-11,6591855.94525977
2023-05-12,6537006.011984867
2023-05-15,6678276.34539227
2023-05-16,6738207.1145915855
2023-05-17,6960609.159828351
2023-05-18,7306313.855067099
2023-05-19,7210909.613231889
2023-05-22,7190632.458951736
2023-05-23,7078161.227352249
2023-05-24,7043588.4483575
2023-05-25,8758763.182895286
2023-05-26,8981419.269928273
2023-05-30,9249918.353824703
2023-05-31,8725114.19225043
2023-06-01,9171327.059957547
2023-06-02,9069225.352585612
2023-06-05,9033266.891066022
2023-06-06,8914121.288638558
2023-06-07,8643266.5444499
2023-06-08,8881834.885809794
2023-06-09,8941765.655009111
2023-06-12,9105876.65536762
2023-06-13,9460842.328814048
2023-06-14,9916085.227641372
2023-06-15,9836801.092511794
2023-06-16,9845784.934214506
2023-06-20,10103013.800242241
2023-06-21,9927147.593131341
2023-06-22,9922528.651381874
2023-06-23,9734445.343343638
2023-06-26,9370957.722369447
2023-06-27,9657701.62617627
2023-06-28,9482759.207415262
2023-06-29,9414745.290154383
2023-06-30,9755900.327769905
2023-07-03,9781466.170353198
2023-07-05,9759341.439373257
2023-07-06,9710011.141488966
2023-07-07,9802228.313517045
2023-07-10,9727770.972515661
2023-07-11,9779641.688362159
2023-07-12,10124699.731755981
2023-07-13,10602968.055204391
2023-07-14,10485877.88185544
2023-07-17,10714538.59316273
2023-07-18,10952645.040347679
2023-07-19,10856524.862541303
2023-07-20,10497633.088607829
2023-07-21,10218487.34397888
2023-07-24,10288348.837939546
2023-07-25,10534284.39138984
2023-07-26,10481951.781368393
2023-07-27,10585231.318886444
2023-07-28,10781143.733190024
2023-07-31,10776293.844353085
2023-08-01,10725139.064477755
2023-08-02,10209272.555188695
2023-08-03,10265970.065163387
2023-08-04,10304007.050470235
2023-08-07,10473776.25447184
2023-08-08,10300334.99177941
2023-08-09,9813983.520269435
2023-08-10,9775715.587875113
2023-08-11,9422366.544040998
2023-08-14,10090334.805139959
2023-08-15,10133452.626371218
2023-08-16,10028787.40632833
2023-08-17,9995946.73048963
2023-08-18,9985692.679805815
2023-08-21,10831166.872336736
2023-08-22,10531743.973427633
2023-08-23,10865508.704244012
2023-08-24,10876340.122646509
2023-08-25,10612413.791082049
2023-08-28,10800728.046207758
2023-08-29,11249966.320760777
2023-08-30,11360613.070369223
2023-08-31,11381583.065911798
2023-09-01,11186594.43995811
2023-09-05,11195578.28166082
2023-09-06,10853730.402782874
2023-09-07,10664700.211685998
2023-09-08,10510473.746671343
2023-09-11,10419665.351876851
2023-09-12,10348649.122478819
2023-09-13,10490427.539478663
2023-09-14,10512552.270458603
2023-09-15,10125069.247095939
2023-09-18,10140265.56545168
2023-09-19,10037471.016817326
2023-09-20,9742158.976065246
2023-09-21,9460472.81347409
2023-09-22,9597170.394549523
2023-09-25,9738255.970286949
2023-09-26,9666569.994335242
2023-09-27,9794953.480261637
2023-09-28,9938117.579786321
2023-09-29,10032621.127980387
2023-10-02,10328371.968198664
2023-10-03,10036778.175554905
2023-10-04,10157563.50230343
2023-10-05,10306709.131393671
2023-10-06,10554284.409165025
2023-10-09,10441559.135769317
2023-10-10,10562575.409605315
2023-10-11,10794931.27431218
2023-10-12,10826986.73005347
2023-10-13,10484884.809379306
2023-10-16,10631051.221041141
2023-10-17,10133822.141711177
2023-10-18,9732251.346012643
2023-10-19,9710357.562120175
2023-10-20,9545761.572877971
2023-10-23,9911835.801231863
2023-10-24,10070427.166199762
2023-10-25,9636131.168206265
2023-10-26,9301188.60724377
2023-10-27,9341304.116337879
2023-10-30,9493683.004652748
2023-10-31,9405853.827286659
2023-11-01,9524783.521557057
2023-11-02,9375022.226440156
2023-11-03,9847417.422765689
2023-11-06,9913053.545934206
2023-11-07,10120130.892268687
2023-11-08,10146015.560560497
2023-11-09,10023987.838613393
2023-11-10,10089623.961781912
2023-11-13,10107188.558122782
2023-11-14,10270816.63982458
2023-11-15,10586979.37396026
2023-11-16,10460329.38981819
2023-11-17,10654464.402006766
2023-11-20,10990040.637361301
2023-11-21,10856919.486146279
2023-11-22,10866164.01053621
2023-11-24,10982645.017849356
2023-11-27,10892048.67882802
2023-11-28,12859283.46900558
2023-11-29,13111658.984850725
2023-11-30,13639521.327515852
2023-12-01,13438915.148254326
2023-12-04,13213348.753139982
2023-12-05,13271589.256796554
2023-12-06,13135694.748264551
2023-12-07,12978537.833635703
2023-12-08,12855585.659249607
2023-12-11,13229988.897041857
2023-12-12,13615485.56410203
2023-12-13,13544302.72629955
2023-12-14,13544302.72629955
2023-12-15,13723646.499464234
2023-12-18,13729193.214098193
2023-12-19,13884501.223849054
2023-12-20,13546151.631177537
2023-12-21,13572960.751908341
2023-12-22,13365883.40557386
2023-12-26,13434292.886059359
2023-12-27,13363110.04825688
2023-12-28,13446310.767766269
2023-12-29,13535058.201909618
2024-01-02,13473119.888497071
2024-01-03,13779113.645803826
2024-01-04,13667254.90068565
2024-01-05,13555396.15556747
2024-01-08,13649690.304344779
2024-01-09,13920554.868969789
2024-01-10,13801300.504339663
2024-01-11,13999133.326284213
2024-01-12,13749531.167756043
2024-01-16,13243855.683626756
2024-01-17,13150485.987288442
2024-01-18,13142165.915337503
2024-01-19,13288229.400698429
2024-01-22,13078378.697046971
2024-01-23,13034929.432414291
2024-01-24,13367732.310451847
2024-01-25,13361261.143378895
2024-01-26,13115356.7946067
2024-01-29,12041143.060496585
2024-01-30,11590934.72270689
2024-01-31,11737922.660506811
2024-02-01,11987724.154658101
2024-02-02,12155740.983795317
2024-02-05,12112536.656302892
2024-02-06,12097335.133666666
2024-02-07,12724197.922376228
2024-02-08,12934618.998867122
2024-02-09,13186644.242572945
2024-02-12,12864611.986726617
2024-02-13,12910616.594704663
2024-02-14,13395065.118716966
2024-02-15,13268252.416725306
2024-02-16,13182643.841879202
2024-02-20,12961421.6835152
2024-02-21,11707296.066026703
2024-02-22,12449370.394716071
2024-02-23,12472572.718739782
2024-02-26,12854210.944922883
2024-02-27,12861411.66617162
2024-02-28,12850610.584298514
2024-02-29,12979023.446567671
2024-03-01,13469072.435504606
2024-03-04,13952838.970103072
2024-03-05,14072388.021950977
2024-03-06,14519865.513128432
2024-03-07,15168988.849193377
2024-03-08,14328180.723951988
2024-03-11,14041308.87279989
2024-03-12,15045343.968516914
2024-03-13,14877709.886221753
2024-03-14,14396220.632451968
2024-03-15,14378641.335119803
2024-03-18,14479791.923869833
2024-03-19,14634024.454237957
2024-03-20,14793319.429038176
2024-03-21,14967162.787837427
2024-03-22,15433939.82445504
2024-03-25,15550556.2628617
2024-03-26,15151327.635284642
2024-03-27,14773364.550985448
2024-03-28,14790698.0985879
2024-04-01,14791844.930659896
2024-04-02,14642855.061192324
2024-04-03,14563035.548981415
2024-04-04,14062738.249230899
2024-04-05,14406689.570937756
2024-04-08,14263581.311667994
2024-04-09,13972630.015002655
2024-04-10,14248197.378587935
2024-04-11,14833229.185143631
2024-04-12,14435802.722251136
2024-04-15,14078433.465301927
2024-04-16,14309700.34427754
2024-04-17,13756894.518944927
2024-04-18,13860912.187874947
2024-04-19,12475489.894958058
2024-04-22,13018138.064795852
2024-04-23,13493254.208908405
2024-04-24,13044154.769514842
2024-04-25,13527446.187969193
2024-04-26,14362028.653391177
2024-04-29,14365632.982760308
2024-04-30,14144015.876504773
2024-05-01,13594339.264397178
2024-05-02,14048353.698385008
2024-05-03,14534413.897127463
2024-05-06,15082468.561018951
2024-05-07,14823087.912964124
2024-05-08,14799856.371848552
2024-05-09,14527549.288010802
2024-05-10,14712516.917908415
2024-05-13,14797726.540857702
2024-05-14,14954252.735369818
2024-05-15,15489708.629784664
2024-05-16,15445391.761859683
2024-05-17,15137909.70004229
2024-05-20,15514250.836125374
2024-05-21,15613353.510461127
2024-05-22,15542053.322213616
2024-05-23,16989306.247126393
2024-05-24,17425987.133511774
2024-05-28,18641481.679989513
2024-05-29,18792601.38044793
2024-05-30,18085251.741756227
2024-05-31,17943454.1477116
2024-06-03,18821223.032301884
2024-06-04,19056258.07379977
2024-06-05,20038044.627320077
2024-06-06,19802206.803371795
2024-06-07,19784217.92315677
2024-06-10,19931733.294246063
2024-06-11,19789427.817426696
2024-06-12,20491125.212334994
2024-06-13,21212433.43567442
2024-06-14,21583728.510640725
2024-06-17,21436524.422542404
2024-06-18,22188911.795032915
2024-06-20,21403806.941859894
2024-06-21,20715199.815887664
2024-06-24,19331448.621132825
2024-06-25,20636690.96890189
2024-06-26,20687397.32979942
2024-06-27,20293214.763339147
2024-06-28,20219604.527632326
2024-07-01,20343921.124236673
2024-07-02,20077299.050812963
2024-07-03,20994895.77493213
2024-07-05,20594159.88234616
2024-07-08,20981805.505996063
2024-07-09,21501943.00059211
2024-07-10,22079323.798896056
2024-07-11,20850968.349896654
2024-07-12,21151913.46890367
2024-07-15,21021059.92948895
2024-07-16,20680860.386989046
2024-07-17,19311821.40938638
2024-07-18,19818868.63504636
2024-07-19,19302007.80351316
2024-07-22,20219604.527632326
2024-07-23,20064225.16519221
2024-07-24,18700101.182183813
2024-07-25,18377874.13658362
2024-07-26,18505467.396250807
2024-07-29,18265025.86069923
2024-07-30,16979410.7246766
2024-07-31,19153165.383883417
2024-08-01,17875741.905517906
2024-08-02,17558429.854511976
2024-08-05,16442922.68139696
2024-08-06,17064472.897788066
2024-08-07,16191029.208440736
2024-08-08,17182236.16826672
2024-08-09,17146242.024521366
2024-08-12,17844662.75636682
2024-08-13,19009237.95884794
2024-08-14,19326550.00985387
2024-08-15,20108378.199964046
2024-08-16,20389712.490539934
2024-08-19,21276230.06550802
2024-08-20,20826426.143555943
2024-08-21,21030889.918677483
2024-08-22,20252322.008314837
2024-08-23,21173179.01218154
2024-08-26,20697210.935672645
2024-08-27,20998172.437994972
2024-08-28,20558182.121916123
2024-08-29,19246402.831336677
2024-08-30,19537550.727785785
2024-09-03,17677831.456522055
2024-09-04,17385045.228541523
2024-09-05,17548616.248638757
2024-09-06,16832206.63657828
2024-09-09,17427576.315097254
2024-09-10,17694182.005205654
2024-09-11,19135176.503668398
2024-09-12,19501589.35067106
2024-09-13,19495052.407860685
2024-09-16,19115549.291921955
2024-09-17,18920899.122673634
2024-09-18,18557746.555418503
2024-09-19,19293848.912486676
